Magnesium Iodide (MgI)	I1Mg1(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-9.765	26.446	26.446	INFINITE
100	31.085	215.601	283.716	-6.811	27.233	9.673	-5.053
200	34.773	238.459	255.920	-3.492	26.079	-7.488	1.956
250	35.645	246.320	253.240	-1.730	25.356	-15.798	3.301
298.15	36.178	252.647	252.647	0.	24.614	-23.658	4.145
300	36.195	252.871	252.648	0.067	24.585	-23.957	4.171
350	36.562	258.480	253.090	1.886	23.736	-31.982	4.773
400	36.821	263.380	254.076	3.721	14.865	-39.608	5.172
450	37.013	267.728	255.356	5.567	13.374	-46.327	5.378
500	37.160	271.636	256.792	7.422	-8.199	-50.980	5.326
600	37.376	278.431	259.849	11.149	-9.116	-59.452	5.176
700	37.530	284.205	262.926	14.895	-10.126	-67.763	5.057
800	37.651	289.224	265.907	18.654	-11.245	-75.922	4.957
900	37.751	293.665	268.749	22.425	-12.488	-83.933	4.871
1000	37.840	297.647	271.443	26.204	-22.466	-91.086	4.758
1100	37.920	301.257	273.992	29.992	-24.016	-97.873	4.648
1200	37.994	304.560	276.404	33.788	-25.568	-104.519	4.550
1300	38.064	307.604	278.688	37.591	-27.123	-111.035	4.461
1400	38.132	310.427	280.855	41.401	-156.097	-114.264	4.263
1500	38.197	313.060	282.916	45.217	-156.323	-111.268	3.875
1600	38.261	315.528	284.878	49.040	-156.567	-108.257	3.534
1700	38.324	317.849	286.750	52.869	-156.835	-105.229	3.233
1800	38.385	320.041	288.539	56.705	-157.128	-102.185	2.965
1900	38.446	322.118	290.252	60.546	-157.451	-99.124	2.725
2000	38.506	324.092	291.895	64.394	-157.802	-96.045	2.508
2100	38.565	325.972	293.473	68.247	-158.181	-92.948	2.312
2200	38.625	327.768	294.992	72.107	-158.586	-89.833	2.133
2300	38.684	329.486	296.454	75.972	-159.013	-86.698	1.969
2400	38.743	331.133	297.865	79.844	-159.458	-83.544	1.818
2500	38.802	332.716	299.228	83.721	-159.914	-80.372	1.679
2600	38.861	334.239	300.545	87.604	-160.378	-77.181	1.551
2700	38.921	335.707	301.821	91.493	-160.843	-73.972	1.431
2800	38.981	337.123	303.056	95.388	-161.305	-70.747	1.320
2900	39.042	338.492	304.255	99.289	-161.759	-67.504	1.216
3000	39.104	339.817	305.418	103.197	-162.202	-64.247	1.119
3100	39.168	341.100	306.549	107.110	-162.630	-60.974	1.027
3200	39.232	342.345	307.648	111.030	-163.041	-57.688	0.942
3300	39.299	343.553	308.718	114.957	-163.433	-54.390	0.861
3400	39.368	344.727	309.760	118.890	-163.806	-51.080	0.785
3500	39.439	345.869	310.775	122.831	-164.158	-47.759	0.713
3600	39.512	346.982	311.765	126.778	-164.491	-44.429	0.645
3700	39.588	348.065	312.732	130.733	-164.805	-41.090	0.580
3800	39.667	349.122	313.676	134.696	-165.101	-37.742	0.519
3900	39.750	350.153	314.598	138.667	-165.380	-34.387	0.461
4000	39.835	351.161	315.499	142.646	-165.646	-31.024	0.405
4100	39.925	352.146	316.381	146.634	-165.899	-27.656	0.352
4200	40.017	353.109	317.244	150.631	-166.142	-24.281	0.302
4300	40.114	354.052	318.089	154.637	-166.378	-20.901	0.254
4400	40.214	354.975	318.917	158.654	-166.609	-17.515	0.208
4500	40.318	355.880	319.729	162.680	-166.837	-14.124	0.164
4600	40.427	356.767	320.524	166.718	-167.066	-10.728	0.122
4700	40.539	357.638	321.305	170.766	-167.298	-7.326	0.081
4800	40.654	358.492	322.070	174.826	-167.535	-3.920	0.043
4900	40.774	359.332	322.822	178.897	-167.780	-0.509	0.005
5000	40.897	360.157	323.561	182.980	-168.035	2.907	-0.030
5100	41.024	360.968	324.286	187.076	-168.303	6.329	-0.065
5200	41.155	361.766	324.999	191.185	-168.586	9.756	-0.098
5300	41.289	362.551	325.701	195.308	-168.885	13.188	-0.130
5400	41.427	363.324	326.390	199.443	-169.204	16.626	-0.161
5500	41.567	364.086	327.069	203.593	-169.544	20.071	-0.191
5600	41.711	364.836	327.736	207.757	-169.908	23.521	-0.219
5700	41.857	365.575	328.394	211.935	-170.296	26.979	-0.247
5800	42.006	366.305	329.041	216.128	-170.711	30.443	-0.274
5900	42.158	367.024	329.679	220.337	-171.155	33.915	-0.300
6000	42.312	367.734	330.307	224.560	-171.628	37.395	-0.326
