Potassium, Ion (K+)	K1+(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-6.197	508.695				
100	20.786	131.869	173.057	-4.119						
200	20.786	146.277	156.478	-2.040						
250	20.786	150.915	154.919	-1.001						
298.15	20.786	154.576	154.576	0.	514.007	480.947	-84.260
300	20.786	154.705	154.577	0.038	514.030	480.742	-83.705
350	20.786	157.909	154.830	1.078	512.217	475.245	-70.926
400	20.786	160.685	155.392	2.117	512.709	469.930	-61.367
450	20.786	163.133	156.119	3.156	513.223	464.552	-53.924
500	20.786	165.323	156.932	4.196	513.758	459.116	-47.963
600	20.786	169.113	158.656	6.274	514.876	448.083	-39.009
700	20.786	172.317	160.384	8.353	516.037	436.860	-32.599
800	20.786	175.092	162.053	10.431	517.217	425.468	-27.780
900	20.786	177.541	163.641	12.510	518.392	413.929	-24.024
1000	20.786	179.731	165.142	14.589	519.536	402.260	-21.012
1100	20.786	181.712	166.560	16.667	441.675	395.089	-18.761
1200	20.786	183.520	167.899	18.746	443.753	390.762	-17.009
1300	20.786	185.184	169.165	20.824	445.832	386.262	-15.520
1400	20.786	186.725	170.365	22.903	447.910	381.602	-14.238
1500	20.786	188.159	171.504	24.982	449.988	376.793	-13.121
1600	20.786	189.500	172.588	27.060	452.064	371.845	-12.140
1700	20.786	190.760	173.620	29.139	454.139	366.768	-11.269
1800	20.786	191.948	174.605	31.217	456.211	361.569	-10.492
1900	20.786	193.072	175.548	33.296	458.279	356.255	-9.794
2000	20.786	194.138	176.451	35.375	460.342	350.832	-9.163
2100	20.786	195.153	177.318	37.453	462.398	345.305	-8.589
2200	20.786	196.120	178.151	39.532	464.445	339.682	-8.065
2300	20.786	197.044	178.952	41.610	466.480	333.965	-7.585
2400	20.786	197.928	179.724	43.689	468.502	328.160	-7.142
2500	20.786	198.777	180.470	45.768	470.508	322.271	-6.733
2600	20.786	199.592	181.190	47.846	472.494	316.302	-6.355
2700	20.786	200.376	181.886	49.925	474.459	310.258	-6.002
2800	20.786	201.132	182.560	52.004	476.399	304.141	-5.674
2900	20.786	201.862	183.213	54.082	478.311	297.955	-5.367
3000	20.786	202.566	183.846	56.161	480.192	291.703	-5.079
3100	20.786	203.248	184.461	58.239	482.037	285.390	-4.809
3200	20.786	203.908	185.059	60.318	483.844	279.017	-4.554
3300	20.786	204.548	185.640	62.397	485.617	272.589	-4.315
3400	20.786	205.168	186.205	64.475	487.339	266.107	-4.088
3500	20.786	205.771	186.755	66.554	489.013	259.576	-3.874
3600	20.786	206.356	187.292	68.632	490.632	252.997	-3.671
3700	20.786	206.926	187.815	70.711	492.193	246.375	-3.478
3800	20.786	207.480	188.325	72.790	493.691	239.711	-3.295
3900	20.786	208.020	188.823	74.868	495.122	233.008	-3.121
4000	20.786	208.546	189.310	76.947	496.487	226.269	-2.955
4100	20.786	209.060	189.785	79.025	497.775	219.497	-2.796
4200	20.786	209.560	190.250	81.104	498.978	212.695	-2.645
4300	20.786	210.050	190.705	83.183	500.095	205.866	-2.501
4400	20.786	210.527	191.150	85.261	501.399	198.984	-2.362
4500	20.786	210.995	191.586	87.340	502.399	192.099	-2.230
4600	20.786	211.451	192.013	89.418	503.312	185.194	-2.103
4700	20.786	211.898	192.431	91.497	504.155	178.267	-1.981
4800	20.786	212.336	192.841	93.576	505.016	171.311	-1.864
4900	20.786	212.765	193.243	95.654	505.680	164.352	-1.752
5000	20.786	213.185	193.638	97.733	506.253	157.380	-1.644
5100	20.786	213.596	194.025	99.811	506.731	150.398	-1.540
5200	20.786	214.000	194.406	101.890	507.114	143.407	-1.441
5300	20.786	214.396	194.779	103.969	507.403	136.410	-1.344
5400	20.786	214.784	195.146	106.047	507.596	129.408	-1.252
5500	20.786	215.166	195.506	108.126	507.695	122.403	-1.162
5600	20.786	215.540	195.861	110.204	507.701	115.398	-1.076
5700	20.786	215.908	196.209	112.283	507.959	108.345	-0.993
5800	20.786	216.270	196.552	114.362	507.825	101.336	-0.913
5900	20.786	216.625	196.889	116.440	507.607	94.329	-0.835
6000	20.786	216.974	197.221	118.519	507.306	87.327	-0.760
