Hydrogen Isocyanate (HNCO)	C1H1N1O1(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-10.961	-98.671	-98.671	INFINITE
100	33.470	197.325	273.654	-7.633	-99.805	-97.750	51.060
200	38.269	221.663	242.134	-4.094	-100.851	-95.279	24.884
250	41.813	230.583	238.952	-2.092	-101.299	-93.833	19.605
298.15	45.043	238.228	238.228	0.	-101.671	-92.360	16.181
300	45.160	238.507	238.229	0.083	-101.684	-92.302	16.071
350	48.133	245.697	238.790	2.417	-102.013	-90.712	13.538
400	50.729	252.297	240.071	4.890	-102.297	-89.077	11.632
450	53.001	258.407	241.773	7.485	-102.553	-87.409	10.146
500	55.007	264.097	243.724	10.186	-102.789	-85.714	8.954
600	58.410	274.437	247.999	15.863	-103.226	-82.257	7.161
700	61.228	283.659	252.446	21.849	-103.631	-78.730	5.875
800	63.627	291.995	256.877	28.094	-104.006	-75.147	4.907
900	65.704	299.612	261.208	34.563	-104.349	-71.519	4.151
1000	67.516	306.631	265.404	41.226	-104.662	-67.854	3.544
1100	69.104	313.142	269.452	48.059	-104.946	-64.159	3.047
1200	70.498	319.216	273.348	55.041	-105.204	-60.439	2.631
1300	71.724	324.908	277.098	62.153	-105.439	-56.699	2.278
1400	72.802	330.264	280.706	69.381	-105.657	-52.941	1.975
1500	73.752	335.320	284.180	76.709	-105.862	-49.169	1.712
1600	74.591	340.107	287.527	84.127	-106.057	-45.383	1.482
1700	75.333	344.652	290.755	91.624	-106.248	-41.585	1.278
1800	75.990	348.976	293.870	99.191	-106.437	-37.776	1.096
1900	76.575	353.101	296.880	106.820	-106.628	-33.956	0.934
2000	77.095	357.042	299.790	114.504	-106.824	-30.126	0.787
2100	77.560	360.815	302.607	122.237	-107.028	-26.287	0.654
2200	77.977	364.433	305.336	130.014	-107.241	-22.437	0.533
2300	78.351	367.908	307.981	137.831	-107.465	-18.577	0.422
2400	78.688	371.250	310.548	145.683	-107.702	-14.707	0.320
2500	78.992	374.468	313.041	153.568	-107.954	-10.828	0.226
2600	79.268	377.572	315.464	161.481	-108.220	-6.937	0.139
2700	79.518	380.568	317.820	169.420	-108.504	-3.036	0.059
2800	79.745	383.464	320.113	177.384	-108.804	0.875	-0.016
2900	79.953	386.266	322.346	185.369	-109.122	4.798	-0.086
3000	80.143	388.980	324.522	193.374	-109.459	8.732	-0.152
3100	80.316	391.611	326.644	201.397	-109.814	12.678	-0.214
3200	80.476	394.163	328.714	209.437	-110.189	16.635	-0.272
3300	80.623	396.642	330.735	217.492	-110.583	20.604	-0.326
3400	80.758	399.051	332.709	225.561	-110.997	24.585	-0.378
3500	80.883	401.393	334.638	233.643	-111.430	28.579	-0.427
3600	80.999	403.674	336.524	241.737	-111.884	32.586	-0.473
3700	81.106	405.894	338.369	249.842	-112.358	36.605	-0.517
3800	81.205	408.059	340.175	257.958	-112.852	40.638	-0.559
3900	81.298	410.169	341.943	266.083	-113.367	44.684	-0.598
4000	81.384	412.229	343.674	274.217	-113.903	48.744	-0.637
4100	81.464	414.239	345.371	282.360	-114.459	52.817	-0.673
4200	81.539	416.203	347.034	290.510	-115.037	56.904	-0.708
4300	81.610	418.123	348.665	298.667	-115.635	61.005	-0.741
4400	81.675	420.000	350.265	306.832	-116.255	65.119	-0.773
4500	81.737	421.836	351.835	315.002	-116.895	69.248	-0.804
4600	81.795	423.633	353.377	323.179	-117.558	73.392	-0.833
4700	81.850	425.393	354.890	331.361	-118.241	77.551	-0.862
4800	81.901	427.116	356.377	339.549	-118.947	81.724	-0.889
4900	81.949	428.806	357.838	347.741	-119.674	85.912	-0.916
5000	81.995	430.462	359.274	355.939	-120.424	90.116	-0.941
5100	82.038	432.086	360.686	364.140	-121.196	94.334	-0.966
5200	82.079	433.679	362.074	372.346	-121.990	98.567	-0.990
5300	82.117	435.243	363.440	380.556	-122.806	102.817	-1.013
5400	82.154	436.778	364.784	388.770	-123.646	107.082	-1.036
5500	82.188	438.286	366.107	396.987	-124.508	111.362	-1.058
5600	82.221	439.767	367.409	405.207	-125.393	115.659	-1.079
5700	82.252	441.223	368.691	413.431	-126.302	119.971	-1.099
5800	82.282	442.654	369.954	421.658	-127.234	124.300	-1.119
5900	82.310	444.060	371.198	429.887	-128.190	128.644	-1.139
6000	82.337	445.444	372.424	438.120	-129.170	133.006	-1.158
