Potassium Bromide (KBr)	Br1K1(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-10.109	-170.852	-170.852	INFINITE
100	33.058	211.876	282.656	-7.078	-170.949	-185.884	97.096
200	36.056	235.946	253.888	-3.588	-172.505	-200.253	52.301
250	36.600	244.056	251.138	-1.771	-173.469	-207.082	43.267
298.15	36.922	250.532	250.532	0.	-180.079	-212.804	37.282
300	36.932	250.761	250.533	0.068	-180.136	-213.007	37.088
350	37.155	256.471	250.983	1.921	-198.500	-217.498	32.460
400	37.316	261.444	251.987	3.783	-199.139	-220.168	28.751
450	37.440	265.846	253.287	5.652	-199.755	-222.760	25.857
500	37.541	269.796	254.744	7.526	-200.349	-225.284	23.535
600	37.701	276.656	257.841	11.289	-201.486	-230.163	20.037
700	37.829	282.477	260.955	15.066	-202.575	-234.856	17.525
800	37.940	287.536	263.968	18.854	-203.639	-239.394	15.631
900	38.041	292.011	266.840	22.653	-204.705	-243.800	14.150
1000	38.136	296.024	269.562	26.462	-205.796	-248.086	12.959
1100	38.226	299.663	272.135	30.280	-285.888	-247.650	11.760
1200	38.314	302.992	274.570	34.107	-286.036	-244.167	10.628
1300	38.400	306.063	276.876	37.943	-286.179	-240.672	9.670
1400	38.484	308.911	279.063	41.787	-286.318	-237.167	8.849
1500	38.568	311.569	281.143	45.640	-286.455	-233.651	8.136
1600	38.650	314.061	283.123	49.501	-286.589	-230.126	7.513
1700	38.732	316.407	285.013	53.370	-286.723	-226.593	6.962
1800	38.814	318.623	286.819	57.247	-286.858	-223.052	6.473
1900	38.895	320.724	288.549	61.132	-286.996	-219.504	6.035
2000	38.975	322.721	290.208	65.026	-287.139	-215.948	5.640
2100	39.056	324.624	291.802	68.927	-287.291	-212.385	5.283
2200	39.136	326.443	293.335	72.837	-287.454	-208.814	4.958
2300	39.216	328.184	294.813	76.755	-287.631	-205.236	4.661
2400	39.296	329.855	296.238	80.680	-287.824	-201.649	4.389
2500	39.376	331.461	297.615	84.614	-288.037	-198.054	4.138
2600	39.456	333.007	298.947	88.556	-288.273	-194.450	3.907
2700	39.535	334.497	300.236	92.505	-288.533	-190.837	3.692
2800	39.615	335.937	301.486	96.463	-288.822	-187.213	3.493
2900	39.694	337.328	302.698	100.428	-289.140	-183.579	3.307
3000	39.774	338.675	303.875	104.401	-289.491	-179.933	3.133
3100	39.853	339.981	305.018	108.383	-289.877	-176.275	2.970
3200	39.932	341.247	306.131	112.372	-290.301	-172.603	2.817
3300	40.012	342.477	307.214	116.369	-290.757	-168.919	2.674
3400	40.091	343.673	308.269	120.374	-291.260	-165.219	2.538
3500	40.170	344.836	309.297	124.387	-291.806	-161.505	2.410
3600	40.249	345.969	310.300	128.408	-292.401	-157.773	2.289
3700	40.328	347.073	311.279	132.437	-293.047	-154.025	2.174
3800	40.408	348.149	312.235	136.474	-293.747	-150.259	2.065
3900	40.487	349.200	313.169	140.519	-294.504	-146.473	1.962
4000	40.566	350.226	314.083	144.571	-295.315	-142.667	1.863
4100	40.645	351.229	314.977	148.632	-296.192	-138.841	1.769
4200	40.724	352.209	315.852	152.700	-297.140	-134.992	1.679
4300	40.803	353.168	316.708	156.777	-298.160	-131.119	1.593
4400	40.882	354.107	317.548	160.861	-298.978	-127.249	1.511
4500	40.961	355.027	318.370	164.953	-300.084	-123.334	1.432
4600	41.040	355.928	319.177	169.053	-301.262	-119.393	1.356
4700	41.119	356.811	319.969	173.161	-302.492	-115.428	1.283
4800	41.198	357.678	320.745	177.277	-303.687	-111.448	1.213
4900	41.277	358.528	321.508	181.401	-305.060	-107.429	1.145
5000	41.356	359.363	322.256	185.532	-306.507	-103.381	1.080
5100	41.435	360.183	322.992	189.672	-308.031	-99.304	1.017
5200	41.514	360.988	323.715	193.819	-309.630	-95.196	0.956
5300	41.593	361.779	324.426	197.975	-311.305	-91.056	0.897
5400	41.672	362.558	325.125	202.138	-313.057	-86.884	0.840
5500	41.751	363.323	325.812	206.309	-314.885	-82.679	0.785
5600	41.830	364.076	326.489	210.488	-316.787	-78.440	0.732
5700	41.909	364.817	327.155	214.675	-318.418	-74.214	0.680
5800	41.988	365.547	327.810	218.870	-320.421	-69.913	0.630
5900	42.067	366.265	328.456	223.073	-322.491	-65.576	0.581
6000	42.146	366.973	329.092	227.283	-324.625	-61.204	0.533
