Oxygen, Ion (O-)	O1-(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-6.571	105.814				
100	22.725	133.326	177.481	-4.415						
200	22.271	149.016	159.790	-2.155						
250	21.936	153.948	158.148	-1.050						
298.15	21.692	157.790	157.790	0.	101.846	91.638	-16.055
300	21.684	157.924	157.790	0.040	101.821	91.575	-15.945
350	21.500	161.252	158.054	1.119	101.123	89.922	-13.420
400	21.364	164.114	158.636	2.191	100.407	88.371	-11.540
450	21.262	166.624	159.387	3.256	99.675	86.910	-10.088
500	21.184	168.860	160.225	4.318	98.926	85.532	-8.935
600	21.075	172.712	161.995	6.430	97.380	82.997	-7.226
700	21.005	175.955	163.764	8.534	95.778	80.726	-6.024
800	20.958	178.757	165.467	10.632	94.129	78.688	-5.138
900	20.924	181.223	167.083	12.726	92.442	76.859	-4.461
1000	20.899	183.426	168.609	14.817	90.723	75.219	-3.929
1100	20.881	185.417	170.048	16.906	88.979	73.753	-3.502
1200	20.866	187.233	171.406	18.993	87.213	72.446	-3.154
1300	20.855	188.903	172.688	21.079	85.429	71.288	-2.864
1400	20.846	190.448	173.902	23.164	83.629	70.268	-2.622
1500	20.838	191.886	175.054	25.248	81.814	69.377	-2.416
1600	20.832	193.231	176.148	27.332	79.985	68.607	-2.240
1700	20.827	194.494	177.191	29.415	78.144	67.952	-2.088
1800	20.823	195.684	178.185	31.497	76.289	67.406	-1.956
1900	20.819	196.810	179.136	33.580	74.423	66.963	-1.841
2000	20.816	197.878	180.047	35.661	72.545	66.619	-1.740
2100	20.813	198.893	180.920	37.743	70.655	66.369	-1.651
2200	20.811	199.861	181.760	39.824	68.754	66.210	-1.572
2300	20.809	200.786	182.567	41.905	66.841	66.137	-1.502
2400	20.807	201.672	183.345	43.986	64.917	66.148	-1.440
2500	20.805	202.521	184.095	46.066	62.981	66.239	-1.384
2600	20.804	203.337	184.819	48.147	61.035	66.407	-1.334
2700	20.803	204.122	185.520	50.227	59.078	66.651	-1.289
2800	20.801	204.879	186.198	52.307	57.111	66.968	-1.249
2900	20.800	205.609	186.855	54.387	55.133	67.354	-1.213
3000	20.800	206.314	187.492	56.467	53.146	67.810	-1.181
3100	20.799	206.996	188.110	58.547	51.150	68.332	-1.151
3200	20.798	207.656	188.710	60.627	49.144	68.918	-1.125
3300	20.797	208.296	189.294	62.707	47.130	69.567	-1.101
3400	20.797	208.917	189.862	64.787	45.107	70.277	-1.080
3500	20.796	209.520	190.415	66.866	43.076	71.047	-1.060
3600	20.795	210.106	190.954	68.946	41.037	71.875	-1.043
3700	20.795	210.676	191.480	71.025	38.991	72.759	-1.027
3800	20.794	211.230	191.992	73.105	36.938	73.700	-1.013
3900	20.794	211.770	192.492	75.184	34.878	74.694	-1.000
4000	20.794	212.297	192.981	77.264	32.811	75.741	-0.989
4100	20.793	212.810	193.458	79.343	30.737	76.840	-0.979
4200	20.793	213.311	193.925	81.422	28.657	77.990	-0.970
4300	20.793	213.800	194.382	83.502	26.571	79.189	-0.962
4400	20.792	214.278	194.828	85.581	24.479	80.437	-0.955
4500	20.792	214.746	195.266	87.660	22.380	81.732	-0.949
4600	20.792	215.203	195.694	89.739	20.276	83.074	-0.943
4700	20.792	215.650	196.114	91.818	18.165	84.462	-0.939
4800	20.791	216.088	196.526	93.897	16.048	85.895	-0.935
4900	20.791	216.516	196.929	95.977	13.925	87.372	-0.931
5000	20.791	216.936	197.325	98.056	11.795	88.893	-0.929
5100	20.791	217.348	197.714	100.135	9.658	90.456	-0.926
5200	20.791	217.752	198.095	102.214	7.514	92.061	-0.925
5300	20.790	218.148	198.470	104.293	5.363	93.708	-0.924
5400	20.790	218.536	198.838	106.372	3.205	95.395	-0.923
5500	20.790	218.918	199.200	108.451	1.038	97.122	-0.922
5600	20.790	219.292	199.555	110.530	-1.137	98.889	-0.922
5700	20.790	219.660	199.905	112.609	-3.321	100.694	-0.923
5800	20.790	220.022	200.248	114.688	-5.515	102.538	-0.923
5900	20.790	220.377	200.586	116.767	-7.718	104.419	-0.924
6000	20.789	220.727	200.919	118.846	-9.932	106.339	-0.926
