Triiodosilane (SiHI3)	H1I3Si1(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-19.135	-66.361	-66.361	INFINITE
100	58.844	297.407	442.714	-14.531	-68.098	-83.270	43.496
200	74.448	343.359	382.414	-7.811	-71.302	-97.213	25.389
250	79.878	360.582	376.369	-3.947	-72.928	-103.503	21.626
298.15	83.884	375.009	375.009	0.	-74.475	-109.250	19.140
300	84.018	375.528	375.011	0.155	-74.535	-109.466	19.060
350	87.179	388.728	376.046	4.439	-76.229	-115.157	17.186
400	89.637	400.536	378.382	8.862	-101.860	-119.782	15.642
450	91.605	411.211	381.446	13.394	-105.232	-121.819	14.140
500	93.228	420.949	384.917	18.016	-168.739	-117.785	12.305
600	95.791	438.185	392.396	27.474	-168.754	-107.590	9.367
700	97.757	453.105	400.026	37.155	-168.641	-97.404	7.268
800	99.322	466.264	407.500	47.012	-168.438	-87.240	5.696
900	100.590	478.039	414.695	57.009	-168.175	-77.105	4.475
1000	101.625	488.692	421.570	67.122	-167.878	-67.002	3.500
1100	102.479	498.419	428.121	77.328	-167.570	-56.930	2.703
1200	103.186	507.367	434.357	87.613	-167.272	-46.885	2.041
1300	103.776	515.651	440.296	97.962	-167.008	-36.863	1.481
1400	104.272	523.360	445.957	108.365	-166.800	-26.860	1.002
1500	104.691	530.569	451.360	118.814	-166.670	-16.870	0.587
1600	105.048	537.337	456.524	129.301	-166.640	-6.885	0.225
1700	105.354	543.715	461.467	139.821	-216.905	3.549	-0.109
1800	105.617	549.744	466.205	150.370	-216.894	16.516	-0.479
1900	105.846	555.461	470.754	160.944	-216.982	29.485	-0.811
2000	106.045	560.896	475.126	171.538	-217.172	42.462	-1.109
2100	106.219	566.074	479.335	182.152	-217.463	55.450	-1.379
2200	106.373	571.019	483.391	192.782	-217.849	68.454	-1.625
2300	106.509	575.750	487.304	203.426	-218.317	81.478	-1.850
2400	106.629	580.286	491.085	214.083	-218.856	94.524	-2.057
2500	106.737	584.641	494.740	224.751	-219.448	107.594	-2.248
2600	106.833	588.829	498.279	235.430	-220.077	120.688	-2.425
2700	106.920	592.863	501.708	246.118	-220.726	133.807	-2.589
2800	106.998	596.752	505.033	256.814	-221.379	146.949	-2.741
2900	107.068	600.508	508.261	267.517	-222.018	160.115	-2.884
3000	107.132	604.139	511.397	278.227	-222.631	173.303	-3.017
3100	107.191	607.653	514.446	288.943	-223.205	186.510	-3.143
3200	107.244	611.057	517.412	299.665	-223.729	199.735	-3.260
3300	107.292	614.358	520.300	310.392	-224.193	212.976	-3.371
3400	107.337	617.562	523.114	321.123	-224.590	226.230	-3.476
3500	107.378	620.674	525.857	331.859	-224.916	239.494	-3.574
3600	107.416	623.699	528.533	342.599	-609.316	263.227	-3.819
3700	107.450	626.643	531.145	353.342	-609.071	287.462	-4.058
3800	107.483	629.509	533.696	364.089	-608.746	311.688	-4.284
3900	107.513	632.301	536.188	374.839	-608.340	335.905	-4.499
4000	107.540	635.023	538.625	385.591	-607.852	360.110	-4.703
4100	107.566	637.679	541.009	396.347	-607.283	384.302	-4.896
4200	107.590	640.271	543.342	407.104	-606.634	408.480	-5.080
4300	107.612	642.803	545.626	417.865	-605.905	432.640	-5.256
4400	107.633	645.278	547.862	428.627	-605.099	456.783	-5.423
4500	107.653	647.697	550.054	439.391	-604.218	480.907	-5.582
4600	107.671	650.063	552.203	450.157	-603.263	505.011	-5.735
4700	107.688	652.379	554.309	460.925	-602.237	529.093	-5.880
4800	107.705	654.646	556.376	471.695	-601.142	553.153	-6.020
4900	107.720	656.867	558.405	482.466	-599.981	577.188	-6.153
5000	107.734	659.043	560.396	493.239	-598.756	601.200	-6.281
5100	107.748	661.177	562.351	504.013	-597.470	625.186	-6.403
5200	107.760	663.269	564.272	514.788	-596.124	649.147	-6.521
5300	107.772	665.322	566.159	525.565	-594.722	673.081	-6.634
5400	107.784	667.337	568.014	536.343	-593.266	696.988	-6.742
5500	107.795	669.315	569.838	547.122	-591.756	720.868	-6.846
5600	107.805	671.257	571.632	557.902	-590.197	744.720	-6.946
5700	107.815	673.165	573.396	568.683	-588.590	768.544	-7.043
5800	107.824	675.040	575.133	579.465	-586.937	792.339	-7.136
5900	107.833	676.884	576.842	590.248	-585.240	816.105	-7.225
6000	107.841	678.696	578.524	601.031	-583.500	839.842	-7.311
