Aluminum Fluoride Oxide, Ion (OAlF2-)	Al1F2O1-(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-14.077	-1299.765				
100	41.036	228.775	334.358	-10.558						
200	54.051	261.603	290.340	-5.747						
250	58.755	274.184	285.880	-2.924						
298.15	62.592	284.870	284.870	0.	-1309.592	-1288.797	225.792
300	62.726	285.258	284.871	0.116	-1309.644	-1288.668	224.377
350	66.024	295.183	285.648	3.337	-1311.024	-1285.062	191.785
400	68.721	304.181	287.411	6.708	-1312.344	-1281.262	167.316
450	70.912	312.407	289.738	10.201	-1313.619	-1277.300	148.265
500	72.691	319.973	292.388	13.793	-1314.866	-1273.197	133.010
600	75.329	333.475	298.138	21.202	-1317.323	-1264.632	110.096
700	77.127	345.231	304.044	28.831	-1319.800	-1255.656	93.698
800	78.390	355.617	309.854	36.610	-1322.358	-1246.319	81.376
900	79.304	364.905	315.464	44.497	-1325.048	-1236.654	71.774
1000	79.983	373.298	320.835	52.463	-1338.497	-1225.921	64.036
1100	80.500	380.946	325.957	60.488	-1341.199	-1214.532	57.673
1200	80.902	387.969	330.836	68.559	-1343.903	-1202.898	52.361
1300	81.220	394.457	335.484	76.666	-1346.610	-1191.038	47.856
1400	81.475	400.486	339.914	84.801	-1349.326	-1178.969	43.988
1500	81.684	406.115	344.142	92.959	-1352.053	-1166.706	40.628
1600	81.856	411.392	348.182	101.137	-1354.791	-1154.260	37.683
1700	81.999	416.359	352.047	109.330	-1357.543	-1141.642	35.078
1800	82.120	421.049	355.752	117.536	-1360.309	-1128.863	32.759
1900	82.223	425.492	359.306	125.753	-1363.087	-1115.929	30.679
2000	82.311	429.712	362.722	133.980	-1365.876	-1102.848	28.803
2100	82.387	433.730	366.009	142.215	-1368.674	-1089.628	27.103
2200	82.454	437.564	369.175	150.457	-1371.479	-1076.274	25.554
2300	82.511	441.231	372.228	158.705	-1374.288	-1062.793	24.137
2400	82.562	444.743	375.177	166.959	-1377.098	-1049.190	22.835
2500	82.608	448.115	378.028	175.218	-1379.905	-1035.469	21.635
2600	82.648	451.355	380.786	183.480	-1382.707	-1021.637	20.525
2700	82.683	454.475	383.458	191.747	-1385.499	-1007.696	19.495
2800	82.715	457.483	386.048	200.017	-1682.180	-992.685	18.519
2900	82.744	460.386	388.562	208.290	-1683.849	-968.030	17.436
3000	82.770	463.192	391.003	216.566	-1685.502	-943.319	16.425
3100	82.794	465.906	393.376	224.844	-1687.134	-918.552	15.477
3200	82.815	468.535	395.684	233.124	-1688.746	-893.734	14.589
3300	82.835	471.084	397.930	241.407	-1690.334	-868.865	13.753
3400	82.852	473.557	400.118	249.691	-1691.897	-843.948	12.966
3500	82.869	475.959	402.251	257.977	-1693.435	-818.986	12.223
3600	82.884	478.293	404.331	266.265	-1694.947	-793.980	11.520
3700	82.898	480.564	406.361	274.554	-1696.432	-768.933	10.855
3800	82.910	482.775	408.343	282.844	-1697.891	-743.846	10.225
3900	82.922	484.929	410.279	291.136	-1699.322	-718.720	9.626
4000	82.933	487.029	412.171	299.429	-1700.727	-693.559	9.057
4100	82.943	489.077	414.022	307.723	-1702.106	-668.363	8.515
4200	82.953	491.075	415.833	316.017	-1703.460	-643.133	7.999
4300	82.961	493.027	417.606	324.313	-1704.789	-617.872	7.506
4400	82.970	494.935	419.342	332.610	-1706.096	-592.579	7.035
4500	82.977	496.799	421.042	340.907	-1707.377	-567.258	6.585
4600	82.984	498.623	422.709	349.205	-1708.639	-541.908	6.154
4700	82.991	500.408	424.343	357.504	-1709.882	-516.531	5.741
4800	82.997	502.155	425.946	365.803	-1711.107	-491.127	5.345
4900	83.003	503.867	427.519	374.103	-1712.314	-465.698	4.964
5000	83.009	505.544	429.063	382.404	-1713.508	-440.245	4.599
5100	83.014	507.188	430.579	390.705	-1714.690	-414.768	4.248
5200	83.019	508.800	432.068	399.007	-1715.861	-389.268	3.910
5300	83.024	510.381	433.530	407.309	-1717.023	-363.745	3.585
5400	83.028	511.933	434.968	415.611	-1718.180	-338.201	3.271
5500	83.032	513.456	436.381	423.914	-1719.332	-312.636	2.969
5600	83.036	514.953	437.771	432.218	-1720.483	-287.049	2.677
5700	83.040	516.422	439.138	440.522	-1721.634	-261.442	2.396
5800	83.043	517.867	440.483	448.826	-1722.785	-235.814	2.124
5900	83.047	519.286	441.806	457.130	-1723.945	-210.167	1.861
6000	83.050	520.682	443.109	465.435	-1725.089	-184.502	1.606
