Iron Sulfide, Pyrite (FeS2)	Fe1S2(cr)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-9.641	-167.855	-167.855	INFINITE
100	18.712	7.091	98.120	-9.103	-169.119	-166.717	87.084
200	49.056	30.556	58.251	-5.539	-170.607	-163.674	42.747
298.15	62.124	52.916	52.916	0.	-171.544	-160.060	28.042
300	62.289	53.301	52.918	0.115	-171.559	-159.989	27.857
400	68.848	72.213	55.451	6.705	-176.792	-155.835	20.350
500	72.040	87.953	60.425	13.764	-180.441	-150.197	15.691
600	74.307	101.295	66.152	21.086	-183.375	-143.860	12.524
700	76.308	112.899	72.019	28.616	-185.865	-137.074	10.229
800	78.354	123.222	77.786	36.349	-188.169	-129.946	8.485
900	80.404	132.569	83.362	44.287	-296.773	-120.367	6.986
1000	82.450	141.146	88.717	52.429	-297.090	-100.757	5.263
1100	84.496	149.101	93.849	60.777	-298.128	-81.058	3.849
1200	86.546	156.541	98.767	69.329	-298.440	-61.329	2.670
1300	88.592	163.549	103.483	78.086	-296.931	-41.630	1.673
1400	90.642	170.189	108.012	87.047	-295.333	-22.051	0.823
