Zirconium Boride (ZrB2)	B2Zr1(cr,l)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-6.653	-321.314	-321.314	INFINITE
100	12.008	4.926	67.811	-6.289	-321.884	-320.909	167.626
200	32.803	19.732	39.899	-4.033	-322.488	-319.657	83.486
298.15	48.242	35.941	35.941	0.	-322.586	-318.234	55.753
300	48.488	36.240	35.941	0.089	-322.586	-318.207	55.405
400	57.505	51.582	37.972	5.444	-322.516	-316.760	41.365
500	62.634	65.010	42.068	11.471	-322.575	-315.317	32.941
600	65.810	76.725	46.889	17.902	-322.798	-313.847	27.323
700	68.028	87.043	51.903	24.598	-323.179	-312.327	23.306
800	69.710	96.240	56.881	31.487	-323.705	-310.743	20.289
900	71.090	104.534	61.723	38.530	-324.373	-309.084	17.939
1000	72.153	112.079	66.387	45.693	-325.191	-307.343	16.054
1100	73.174	119.004	70.860	52.959	-326.156	-305.512	14.508
1200	74.195	125.415	75.142	60.327	-330.967	-303.366	13.205
1300	75.216	131.394	79.242	67.798	-331.648	-301.039	12.096
1400	76.237	137.005	83.169	75.370	-332.366	-298.658	11.143
1500	77.258	142.300	86.937	83.045	-333.123	-296.224	10.315
1600	78.278	147.319	90.555	90.822	-333.926	-293.738	9.590
1700	79.299	152.095	94.036	98.701	-334.780	-291.200	8.947
1800	80.320	156.656	97.389	106.682	-335.694	-288.611	8.375
1900	81.341	161.026	100.624	114.765	-336.675	-285.969	7.862
2000	82.362	165.225	103.750	122.950	-337.731	-283.273	7.398
2100	83.383	169.268	106.774	131.237	-338.872	-280.522	6.978
2200	84.404	173.170	109.704	139.627	-361.430	-276.970	6.576
2300	85.425	176.945	112.546	148.118	-363.185	-273.091	6.202
2400	86.446	180.602	115.306	156.712	-465.422	-266.999	5.811
2500	87.467	184.152	117.989	165.407	-467.260	-258.694	5.405
2600	88.487	187.602	120.600	174.205	-468.997	-250.316	5.029
2700	89.508	190.961	123.144	183.105	-470.631	-241.874	4.679
2800	90.529	194.234	125.625	192.107	-472.163	-233.373	4.354
2900	91.550	197.429	128.046	201.211	-473.593	-224.820	4.049
3000	92.571	200.550	130.411	210.417	-474.921	-216.218	3.765
3100	93.592	203.602	132.723	219.725	-476.147	-207.575	3.498
3200	94.613	206.589	134.985	229.135	-477.271	-198.893	3.247
3300	95.634	209.516	137.199	238.647	-478.292	-190.177	3.010
3323.000	95.868	210.181	137.702	240.850	CRYSTAL <--> LIQUID
3323.000	96.232	241.659	137.702	345.450	TRANSITION
3400	96.232	243.863	140.081	352.859	-374.614	-183.856	2.825
3500	96.232	246.653	143.087	362.483	-375.525	-178.233	2.660
3600	96.232	249.364	146.001	372.106	-376.436	-172.583	2.504
3700	96.232	252.001	148.831	381.729	-377.346	-166.908	2.356
3800	96.232	254.567	151.580	391.352	-378.257	-161.208	2.216
3900	96.232	257.067	154.252	400.975	-379.168	-155.484	2.082
4000	96.232	259.503	156.853	410.599	-380.079	-149.737	1.955
4100	96.232	261.879	159.386	420.222	-380.990	-143.967	1.834
4200	96.232	264.198	161.854	429.845	-1341.599	-124.127	1.544
4300	96.232	266.463	164.261	439.468	-1340.336	-95.154	1.156
4400	96.232	268.675	166.609	449.091	-1339.076	-66.211	0.786
4500	96.232	270.837	168.901	458.715	-1337.820	-37.297	0.433
4600	96.232	272.953	171.140	468.338	-1336.568	-8.410	0.095
4700	96.232	275.022	173.328	477.961	-1335.322	20.449	-0.227
4800	96.232	277.048	175.468	487.584	-1895.018	60.900	-0.663
4900	96.232	279.032	177.561	497.207	-1893.436	101.632	-1.083
5000	96.232	280.977	179.610	506.831	-1891.877	142.331	-1.487
