Zirconium, Ion (Zr+)	Zr1+(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-7.472	1269.708				
100	23.495	154.699	208.027	-5.333						
200	27.404	172.491	186.207	-2.743						
250	28.010	178.679	184.104	-1.356						
298.15	28.282	183.639	183.639	0.	1277.880	1228.462	-215.221
300	28.288	183.814	183.640	0.052	1277.924	1228.155	-213.841
350	28.358	188.182	183.984	1.469	1279.109	1219.766	-182.040
400	28.280	191.965	184.751	2.886	1280.276	1211.209	-158.168
450	28.112	195.287	185.741	4.296	1281.421	1202.507	-139.583
500	27.905	198.238	186.846	5.696	1282.541	1193.678	-124.703
600	27.513	203.290	189.179	8.466	1284.698	1175.701	-102.354
700	27.268	207.510	191.505	11.204	1286.748	1157.371	-86.364
800	27.188	211.145	193.738	13.925	1288.698	1138.755	-74.353
900	27.232	214.348	195.853	16.646	1290.549	1119.899	-64.997
1000	27.351	217.223	197.849	19.374	1292.301	1100.844	-57.502
1100	27.502	219.837	199.731	22.117	1293.951	1081.617	-51.362
1200	27.658	222.237	201.508	24.875	1291.785	1062.467	-46.248
1300	27.803	224.456	203.189	27.648	1293.769	1043.276	-41.919
1400	27.928	226.521	204.782	30.435	1295.723	1023.934	-38.203
1500	28.031	228.452	206.297	33.233	1297.637	1004.453	-34.978
1600	28.110	230.264	207.739	36.040	1299.496	984.847	-32.152
1700	28.169	231.970	209.114	38.854	1301.287	965.126	-29.655
1800	28.208	233.581	210.429	41.673	1302.999	945.302	-27.432
1900	28.233	235.107	211.688	44.495	1304.619	925.385	-25.441
2000	28.244	236.555	212.896	47.319	1306.135	905.386	-23.646
2100	28.245	237.933	214.055	50.144	1307.535	885.314	-22.021
2200	28.238	239.247	215.171	52.968	1287.485	865.923	-20.560
2300	28.225	240.502	216.245	55.791	1288.202	846.745	-19.230
2400	28.208	241.703	217.281	58.613	1288.919	827.536	-18.011
2500	28.187	242.854	218.281	61.433	1289.633	808.297	-16.888
2600	28.164	243.959	219.248	64.250	1290.345	789.030	-15.852
2700	28.139	245.022	220.183	67.065	1291.055	769.735	-14.891
2800	28.114	246.045	221.088	69.878	1291.762	750.414	-13.999
2900	28.087	247.031	221.966	72.688	1292.467	731.067	-13.168
3000	28.060	247.983	222.817	75.496	1293.169	711.697	-12.392
3100	28.033	248.902	223.644	78.300	1293.868	692.303	-11.665
3200	28.006	249.792	224.447	81.102	1294.565	672.886	-10.984
3300	27.979	250.653	225.228	83.901	1295.259	653.448	-10.343
3400	27.951	251.488	225.989	86.698	1295.950	633.989	-9.740
3500	27.924	252.298	226.729	89.492	1296.638	614.509	-9.171
3600	27.897	253.084	227.450	92.283	1297.324	595.010	-8.633
3700	27.869	253.848	228.153	95.071	1298.007	575.492	-8.124
3800	27.842	254.591	228.839	97.857	1298.687	555.956	-7.642
3900	27.816	255.314	229.509	100.640	1299.364	536.401	-7.184
4000	27.789	256.018	230.163	103.420	1300.039	516.830	-6.749
4100	27.763	256.704	230.802	106.197	1300.711	497.241	-6.335
4200	27.737	257.372	231.426	108.972	1301.381	477.636	-5.940
4300	27.712	258.025	232.037	111.745	1302.048	458.015	-5.564
4400	27.687	258.661	232.635	114.515	1302.712	438.379	-5.204
4500	27.664	259.283	233.221	117.282	1303.375	418.727	-4.860
4600	27.641	259.891	233.794	120.047	1304.034	399.061	-4.531
4700	27.619	260.485	234.355	122.810	1304.692	379.381	-4.216
4800	27.599	261.067	234.906	125.571	744.411	371.304	-4.041
4900	27.579	261.635	235.446	128.330	745.413	363.520	-3.875
5000	27.561	262.192	235.975	131.087	746.396	355.716	-3.716
5100	27.545	262.738	236.494	133.843	747.361	347.893	-3.563
5200	27.530	263.273	237.004	136.596	748.311	340.051	-3.416
5300	27.517	263.797	237.505	139.349	749.246	332.191	-3.274
5400	27.505	264.311	237.997	142.100	750.168	324.314	-3.137
5500	27.495	264.816	238.480	144.850	751.079	316.419	-3.005
5600	27.487	265.311	238.954	147.599	751.981	308.508	-2.878
5700	27.481	265.798	239.421	150.347	752.873	300.581	-2.755
5800	27.477	266.276	239.880	153.095	753.759	292.638	-2.635
5900	27.475	266.745	240.331	155.843	754.639	284.680	-2.520
6000	27.475	267.207	240.775	158.590	755.515	276.707	-2.409
