Titanium Chloride (TiCl)	Cl1Ti1(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-9.680	154.130	154.130	INFINITE
100	30.251	212.708	280.196	-6.749	155.045	144.050	-75.244
200	34.252	234.946	252.532	-3.517	154.840	133.093	-34.760
250	35.893	242.769	249.820	-1.763	154.622	127.681	-26.677
298.15	37.297	249.214	249.214	0.	154.390	122.513	-21.464
300	37.348	249.445	249.215	0.069	154.380	122.315	-21.297
350	38.622	255.300	249.674	1.969	154.134	116.990	-17.460
400	39.709	260.530	250.710	3.928	153.891	111.701	-14.587
450	40.614	265.261	252.068	5.937	153.654	106.441	-12.355
500	41.351	269.580	253.607	7.987	153.424	101.208	-10.573
600	42.402	277.220	256.922	12.179	152.974	90.807	-7.905
700	43.031	283.808	260.303	16.453	152.525	80.481	-6.006
800	43.387	289.579	263.610	20.776	152.073	70.220	-4.585
900	43.581	294.702	266.785	25.125	151.571	60.018	-3.483
1000	43.688	299.300	269.811	29.489	150.945	49.877	-2.605
1100	43.754	303.467	272.684	33.861	150.128	39.808	-1.890
1200	43.804	307.276	275.410	38.239	145.130	29.942	-1.303
1300	43.853	310.784	277.998	42.622	144.646	20.362	-0.818
1400	43.907	314.036	280.457	47.010	144.084	10.823	-0.404
1500	43.969	317.067	282.798	51.404	143.432	1.326	-0.046
1600	44.040	319.907	285.030	55.804	142.678	-8.124	0.265
1700	44.118	322.580	287.161	60.212	141.809	-17.523	0.538
1800	44.201	325.104	289.199	64.628	140.813	-26.867	0.780
1900	44.288	327.496	291.152	69.052	139.675	-36.152	0.994
2000	44.376	329.770	293.027	73.486	123.698	-44.920	1.173
2100	44.465	331.937	294.829	77.928	121.492	-53.297	1.326
2200	44.553	334.007	296.563	82.379	119.289	-61.568	1.462
2300	44.638	335.990	298.234	86.838	117.087	-69.740	1.584
2400	44.721	337.891	299.847	91.306	114.887	-77.816	1.694
2500	44.799	339.719	301.406	95.782	112.687	-85.800	1.793
2600	44.874	341.477	302.913	100.266	110.486	-93.696	1.882
2700	44.943	343.172	304.373	104.757	108.283	-101.507	1.964
2800	45.009	344.808	305.788	109.254	106.078	-109.237	2.038
2900	45.070	346.388	307.161	113.758	103.869	-116.887	2.105
3000	45.126	347.917	308.494	118.268	101.656	-124.462	2.167
3100	45.179	349.398	309.790	122.783	99.439	-131.963	2.224
3200	45.227	350.833	311.050	127.304	97.218	-139.392	2.275
3300	45.272	352.225	312.277	131.829	94.992	-146.751	2.323
3400	45.313	353.577	313.472	136.358	92.762	-154.044	2.367
3500	45.352	354.891	314.637	140.891	90.529	-161.270	2.407
3600	45.388	356.169	315.773	145.428	88.293	-168.433	2.444
3700	45.421	357.413	316.881	149.969	-323.044	-167.745	2.368
3800	45.453	358.625	317.964	154.512	-324.049	-163.534	2.248
3900	45.482	359.806	319.022	159.059	-325.110	-159.297	2.134
4000	45.511	360.958	320.056	163.609	-326.224	-155.031	2.024
4100	45.538	362.082	321.067	168.161	-327.388	-150.737	1.920
4200	45.564	363.180	322.057	172.716	-328.600	-146.413	1.821
4300	45.590	364.252	323.026	177.274	-329.857	-142.061	1.726
4400	45.615	365.301	323.975	181.834	-331.156	-137.679	1.634
4500	45.640	366.326	324.904	186.397	-332.493	-133.267	1.547
4600	45.664	367.329	325.816	190.962	-333.866	-128.824	1.463
4700	45.689	368.312	326.710	195.530	-335.271	-124.352	1.382
4800	45.714	369.274	327.586	200.100	-336.706	-119.849	1.304
4900	45.740	370.217	328.447	204.673	-338.167	-115.316	1.229
5000	45.766	371.141	329.292	209.248	-339.652	-110.753	1.157
5100	45.792	372.048	330.121	213.826	-341.157	-106.160	1.087
5200	45.819	372.937	330.936	218.406	-342.680	-101.538	1.020
5300	45.847	373.810	331.737	222.990	-344.218	-96.886	0.955
5400	45.876	374.667	332.524	227.576	-345.768	-92.204	0.892
5500	45.905	375.509	333.298	232.165	-347.328	-87.494	0.831
5600	45.936	376.337	334.059	236.757	-348.896	-82.756	0.772
5700	45.967	377.150	334.808	241.352	-350.468	-77.989	0.715
5800	46.000	377.950	335.545	245.951	-352.044	-73.195	0.659
5900	46.033	378.737	336.270	250.552	-353.621	-68.374	0.605
6000	46.068	379.511	336.984	255.157	-355.197	-63.526	0.553
