Hydrogen, Ion (H-)	H1-(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-6.197	143.266				
100	20.786	86.253	127.440	-4.119						
200	20.786	100.661	110.861	-2.040						
250	20.786	105.299	109.302	-1.001						
298.15	20.786	108.960	108.960	0.	139.032	132.282	-23.175
300	20.786	109.089	108.960	0.038	139.006	132.240	-23.025
350	20.786	112.293	109.213	1.078	138.281	131.170	-19.576
400	20.786	115.068	109.776	2.117	137.553	130.203	-17.003
450	20.786	117.517	110.502	3.156	136.823	129.328	-15.012
500	20.786	119.707	111.315	4.196	136.091	128.535	-13.428
600	20.786	123.496	113.039	6.274	134.627	127.161	-11.070
700	20.786	126.701	114.768	8.353	133.158	126.033	-9.405
800	20.786	129.476	116.437	10.431	131.682	125.116	-8.169
900	20.786	131.924	118.024	12.510	130.194	124.384	-7.219
1000	20.786	134.114	119.526	14.589	128.692	123.819	-6.468
1100	20.786	136.096	120.943	16.667	127.173	123.405	-5.860
1200	20.786	137.904	122.283	18.746	125.634	123.130	-5.360
1300	20.786	139.568	123.549	20.824	124.073	122.985	-4.942
1400	20.786	141.108	124.749	22.903	122.491	122.960	-4.588
1500	20.786	142.542	125.888	24.982	120.887	123.050	-4.285
1600	20.786	143.884	126.971	27.060	119.262	123.247	-4.024
1700	20.786	145.144	128.004	29.139	117.615	123.546	-3.796
1800	20.786	146.332	128.989	31.217	115.948	123.943	-3.597
1900	20.786	147.456	129.932	33.296	114.262	124.433	-3.421
2000	20.786	148.522	130.835	35.375	112.557	125.012	-3.265
2100	20.786	149.536	131.701	37.453	110.834	125.677	-3.126
2200	20.786	150.503	132.534	39.532	109.094	126.425	-3.002
2300	20.786	151.427	133.336	41.610	107.339	127.252	-2.890
2400	20.786	152.312	134.108	43.689	105.568	128.156	-2.789
2500	20.786	153.160	134.853	45.768	103.783	129.133	-2.698
2600	20.786	153.976	135.573	47.846	101.984	130.183	-2.615
2700	20.786	154.760	136.269	49.925	100.172	131.302	-2.540
2800	20.786	155.516	136.943	52.004	98.348	132.488	-2.472
2900	20.786	156.245	137.596	54.082	96.511	133.740	-2.409
3000	20.786	156.950	138.230	56.161	94.662	135.055	-2.352
3100	20.786	157.632	138.845	58.239	92.802	136.432	-2.299
3200	20.786	158.292	139.442	60.318	90.931	137.869	-2.250
3300	20.786	158.931	140.023	62.397	89.049	139.365	-2.206
3400	20.786	159.552	140.589	64.475	87.157	140.918	-2.165
3500	20.786	160.154	141.139	66.554	85.255	142.527	-2.127
3600	20.786	160.740	141.675	68.632	83.342	144.190	-2.092
3700	20.786	161.309	142.198	70.711	81.420	145.907	-2.060
3800	20.786	161.864	142.709	72.790	79.488	147.676	-2.030
3900	20.786	162.404	143.207	74.868	77.546	149.496	-2.002
4000	20.786	162.930	143.693	76.947	75.595	151.365	-1.977
4100	20.786	163.443	144.169	79.025	73.635	153.284	-1.953
4200	20.786	163.944	144.634	81.104	71.665	155.250	-1.931
4300	20.786	164.433	145.088	83.183	69.686	157.264	-1.910
4400	20.786	164.911	145.534	85.261	67.699	159.323	-1.891
4500	20.786	165.378	145.969	87.340	65.702	161.428	-1.874
4600	20.786	165.835	146.396	89.418	63.697	163.577	-1.857
4700	20.786	166.282	146.815	91.497	61.684	165.770	-1.842
4800	20.786	166.720	147.225	93.576	59.662	168.007	-1.828
4900	20.786	167.148	147.627	95.654	57.632	170.285	-1.815
5000	20.786	167.568	148.022	97.733	55.594	172.604	-1.803
5100	20.786	167.980	148.409	99.811	53.549	174.965	-1.792
5200	20.786	168.383	148.789	101.890	51.497	177.366	-1.782
5300	20.786	168.779	149.163	103.969	49.437	179.806	-1.772
5400	20.786	169.168	149.530	106.047	47.372	182.285	-1.763
5500	20.786	169.549	149.890	108.126	45.300	184.802	-1.755
5600	20.786	169.924	150.245	110.204	43.222	187.358	-1.748
5700	20.786	170.292	150.593	112.283	41.139	189.950	-1.741
5800	20.786	170.653	150.936	114.362	39.051	192.579	-1.734
5900	20.786	171.009	151.273	116.440	36.958	195.244	-1.729
6000	20.786	171.358	151.605	118.519	34.862	197.944	-1.723
