Chromium, Ion (Cr+)	Cr1+(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-6.197	1048.142				
100	20.786	150.322	191.510	-4.119						
200	20.786	164.730	174.931	-2.040						
250	20.786	169.368	173.372	-1.001						
298.15	20.786	173.029	173.029	0.	1056.480	1005.678	-176.191
300	20.786	173.158	173.030	0.038	1056.513	1005.363	-175.049
350	20.786	176.362	173.283	1.078	1057.395	996.767	-148.759
400	20.786	179.138	173.845	2.117	1058.232	988.049	-129.026
450	20.786	181.586	174.572	3.156	1059.030	979.227	-113.666
500	20.786	183.776	175.385	4.196	1059.793	970.319	-101.369
600	20.786	187.566	177.109	6.274	1061.231	952.288	-82.904
700	20.786	190.770	178.837	8.353	1062.573	934.023	-69.698
800	20.786	193.545	180.506	10.431	1063.832	915.572	-59.781
900	20.786	195.994	182.094	12.510	1064.995	896.968	-52.059
1000	20.786	198.184	183.595	14.589	1066.036	878.242	-45.875
1100	20.787	200.165	185.013	16.667	1066.927	859.418	-40.810
1200	20.790	201.974	186.352	18.746	1067.654	840.520	-36.587
1300	20.796	203.638	187.618	20.825	1068.197	821.569	-33.011
1400	20.808	205.180	188.818	22.906	1068.544	802.583	-29.945
1500	20.831	206.616	189.958	24.987	1068.689	783.580	-27.287
1600	20.868	207.961	191.041	27.072	1068.626	764.573	-24.961
1700	20.926	209.228	192.074	29.162	1068.353	745.577	-22.909
1800	21.008	210.426	193.061	31.258	1067.868	726.603	-21.085
1900	21.121	211.565	194.005	33.364	1067.170	707.662	-19.455
2000	21.269	212.652	194.910	35.484	1066.261	688.763	-17.989
2100	21.457	213.694	195.780	37.620	1065.141	669.915	-16.663
2200	21.686	214.698	196.617	39.776	1044.477	651.780	-15.475
2300	21.961	215.667	197.425	41.958	1044.805	633.923	-14.397
2400	22.283	216.609	198.204	44.170	1045.162	616.051	-13.408
2500	22.652	217.526	198.959	46.417	1045.554	598.164	-12.498
2600	23.069	218.422	199.690	48.702	1045.985	580.260	-11.658
2700	23.533	219.301	200.400	51.032	1046.461	562.338	-10.879
2800	24.044	220.166	201.091	53.410	1046.985	544.398	-10.156
2900	24.600	221.019	201.764	55.842	1047.562	526.439	-9.482
3000	25.199	221.863	202.419	58.332	709.076	513.967	-8.949
3100	25.839	222.700	203.060	60.883	710.601	507.438	-8.550
3200	26.517	223.531	203.687	63.501	712.142	500.860	-8.176
3300	27.230	224.358	204.301	66.188	713.704	494.233	-7.823
3400	27.975	225.182	204.903	68.948	715.292	487.559	-7.490
3500	28.750	226.004	205.494	71.784	716.908	480.837	-7.176
3600	29.550	226.825	206.075	74.699	718.557	474.069	-6.879
3700	30.374	227.646	206.647	77.695	720.240	467.255	-6.596
3800	31.218	228.467	207.210	80.774	721.958	460.394	-6.329
3900	32.078	229.289	207.766	83.939	723.712	453.488	-6.074
4000	32.952	230.112	208.314	87.190	725.499	446.537	-5.831
4100	33.838	230.936	208.856	90.530	727.320	439.540	-5.600
4200	34.733	231.763	209.392	93.958	729.171	432.499	-5.379
4300	35.635	232.590	209.921	97.477	731.050	425.413	-5.168
4400	36.542	233.420	210.446	101.085	732.952	418.283	-4.966
4500	37.452	234.251	210.966	104.785	734.873	411.110	-4.772
4600	38.366	235.085	211.481	108.576	736.807	403.894	-4.586
4700	39.282	235.920	211.992	112.458	738.749	396.636	-4.408
4800	40.199	236.756	212.499	116.432	740.692	389.336	-4.237
4900	41.118	237.594	213.003	120.498	742.629	381.996	-4.072
5000	42.040	238.434	213.503	124.656	744.553	374.617	-3.914
5100	42.964	239.276	214.000	128.906	746.819	367.172	-3.761
5200	43.893	240.119	214.494	133.249	748.797	359.709	-3.613
5300	44.827	240.964	214.986	137.685	750.761	352.208	-3.471
5400	45.767	241.811	215.475	142.215	752.705	344.669	-3.334
5500	46.716	242.659	215.961	146.839	754.626	337.095	-3.201
5600	47.675	243.510	216.446	151.558	756.518	329.487	-3.073
5700	48.645	244.362	216.928	156.374	758.379	321.845	-2.949
5800	49.629	245.217	217.408	161.288	760.204	314.170	-2.829
5900	50.627	246.073	217.887	166.300	761.988	306.464	-2.713
6000	51.640	246.933	218.364	171.414	763.730	298.729	-2.601
