Bromofluoroborane (BBrF)	B1Br1F1(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-11.207	-233.906	-233.906	INFINITE
100	35.220	233.363	311.742	-7.838	-233.411	-245.506	128.239
200	39.650	259.208	279.627	-4.084	-233.905	-257.455	67.240
250	41.650	268.270	276.476	-2.051	-234.402	-263.290	55.011
298.15	43.546	275.770	275.770	0.	-240.580	-268.140	46.977
300	43.617	276.039	275.770	0.081	-240.619	-268.311	46.717
350	45.462	282.903	276.308	2.308	-256.138	-272.073	40.605
400	47.115	289.084	277.525	4.624	-256.289	-274.339	35.825
450	48.554	294.719	279.127	7.016	-256.478	-276.585	32.105
500	49.787	299.900	280.949	9.476	-256.696	-278.807	29.127
600	51.720	309.158	284.897	14.556	-257.193	-283.184	24.653
700	53.110	317.241	288.953	19.801	-257.748	-287.473	21.451
800	54.123	324.402	292.945	25.166	-258.348	-291.678	19.045
900	54.874	330.822	296.803	30.617	-258.987	-295.807	17.168
1000	55.442	336.635	300.500	36.134	-259.664	-299.862	15.663
1100	55.881	341.940	304.030	41.702	-260.378	-303.848	14.429
1200	56.225	346.818	307.395	47.307	-261.130	-307.766	13.397
1300	56.499	351.330	310.603	52.944	-261.920	-311.621	12.521
1400	56.721	355.525	313.664	58.606	-262.748	-315.413	11.768
1500	56.903	359.445	316.587	64.287	-263.616	-319.145	11.114
1600	57.054	363.122	319.381	69.985	-264.523	-322.818	10.539
1700	57.180	366.585	322.057	75.697	-265.471	-326.432	10.030
1800	57.286	369.856	324.623	81.420	-266.459	-329.990	9.576
1900	57.377	372.956	327.086	87.154	-267.487	-333.492	9.168
2000	57.456	375.901	329.453	92.895	-268.556	-336.938	8.800
2100	57.523	378.706	331.733	98.644	-269.665	-340.330	8.465
2200	57.582	381.384	333.929	104.400	-270.814	-343.668	8.160
2300	57.634	383.944	336.048	110.161	-272.001	-346.953	7.880
2400	57.679	386.398	338.096	115.926	-323.484	-349.117	7.598
2500	57.719	388.754	340.075	121.696	-324.821	-350.158	7.316
2600	57.755	391.018	341.991	127.470	-326.160	-351.145	7.055
2700	57.787	393.198	343.848	133.247	-327.499	-352.080	6.811
2800	57.816	395.300	345.648	139.027	-328.836	-352.966	6.585
2900	57.841	397.330	347.395	144.810	-330.169	-353.804	6.373
3000	57.865	399.291	349.093	150.595	-331.497	-354.597	6.174
3100	57.886	401.189	350.743	156.383	-332.818	-355.345	5.988
3200	57.905	403.027	352.348	162.173	-334.129	-356.051	5.812
3300	57.922	404.809	353.911	167.964	-335.429	-356.716	5.646
3400	57.938	406.538	355.433	173.757	-336.716	-357.341	5.490
3500	57.953	408.218	356.918	179.552	-337.989	-357.930	5.342
3600	57.967	409.851	358.365	185.348	-339.245	-358.481	5.201
3700	57.979	411.439	359.778	191.145	-340.483	-358.999	5.068
3800	57.990	412.986	361.158	196.943	-341.703	-359.483	4.941
3900	58.001	414.492	362.507	202.743	-342.902	-359.935	4.821
4000	58.011	415.961	363.825	208.543	-344.080	-360.357	4.706
4100	58.020	417.393	365.114	214.345	-345.235	-360.749	4.596
4200	58.028	418.791	366.375	220.147	-826.217	-354.090	4.404
4300	58.036	420.157	367.610	225.951	-826.238	-342.848	4.165
4400	58.044	421.491	368.820	231.755	-826.237	-331.607	3.937
4500	58.050	422.796	370.005	237.559	-826.214	-320.365	3.719
4600	58.057	424.072	371.166	243.365	-826.168	-309.125	3.510
4700	58.063	425.320	372.305	249.171	-826.099	-297.885	3.311
4800	58.069	426.543	373.423	254.977	-826.009	-286.648	3.119
4900	58.074	427.740	374.519	260.784	-825.896	-275.412	2.936
5000	58.079	428.914	375.595	266.592	-825.761	-264.179	2.760
5100	58.084	430.064	376.652	272.400	-825.606	-252.949	2.591
5200	58.088	431.192	377.690	278.209	-825.430	-241.722	2.428
5300	58.092	432.298	378.710	284.018	-825.234	-230.498	2.272
5400	58.096	433.384	379.712	289.827	-825.018	-219.279	2.121
5500	58.100	434.450	380.698	295.637	-824.784	-208.064	1.976
5600	58.104	435.497	381.667	301.447	-824.532	-196.853	1.836
5700	58.107	436.525	382.621	307.258	-824.264	-185.647	1.701
5800	58.110	437.536	383.559	313.069	-823.978	-174.446	1.571
5900	58.113	438.529	384.482	318.880	-823.678	-163.249	1.445
6000	58.116	439.506	385.391	324.691	-823.363	-152.058	1.324
