Mercury Bromide (HgBr2)	Br2Hg1(cr)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
298.15	75.312	170.314	170.314	0.	-169.452	-152.183	26.662
300	75.366	170.780	170.315	0.139	-169.504	-152.076	26.479
400	78.321	192.861	173.306	7.822	-199.068	-140.110	18.297
500	81.206	210.688	179.055	15.816	-197.492	-125.547	13.116
600	84.157	225.738	185.612	24.076	-195.666	-111.325	9.692
700	87.086	238.931	192.305	32.638	-252.316	-90.860	6.780
800	90.015	250.751	198.885	41.493	-249.292	-67.998	4.440
900	92.943	261.522	205.255	50.641	-245.987	-45.531	2.643
1000	95.872	271.466	211.385	60.082	-242.399	-23.448	1.225
1100	98.801	280.741	217.273	69.815	-238.527	-1.738	0.083
1200	101.730	289.464	222.929	79.842	-234.371	19.607	-0.853
1300	104.659	297.722	228.367	90.161	-229.931	40.593	-1.631
1400	107.587	305.585	233.604	100.774	-225.206	61.227	-2.284
1500	110.516	313.108	238.655	111.679	-220.199	81.514	-2.839
