Silicon Carbide (SiC2)	C2Si1(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-11.055	609.313	609.313	INFINITE
100	33.354	193.558	274.049	-8.049	611.934	593.151	-309.831
200	41.224	219.393	240.775	-4.276	613.875	573.562	-149.799
250	43.686	228.867	237.472	-2.151	614.559	563.400	-117.716
298.15	45.611	236.731	236.731	0.	615.048	553.501	-96.971
300	45.678	237.014	236.732	0.084	615.064	553.119	-96.307
350	47.364	244.185	237.295	2.412	615.414	542.765	-81.003
400	48.832	250.607	238.564	4.817	615.630	532.370	-69.520
450	50.132	256.435	240.231	7.292	615.724	521.956	-60.587
500	51.292	261.779	242.122	9.828	615.709	511.537	-53.440
600	53.260	271.311	246.212	15.059	615.408	490.725	-42.721
700	54.831	279.643	250.405	20.467	614.822	469.988	-35.071
800	56.080	287.050	254.531	26.015	614.019	449.350	-29.340
900	57.074	293.715	258.521	31.674	613.047	428.823	-24.888
1000	57.869	299.771	262.348	37.423	611.939	408.412	-21.333
1100	58.510	305.317	266.006	43.243	610.715	388.118	-18.430
1200	59.031	310.431	269.497	49.121	609.392	367.939	-16.016
1300	59.462	315.174	272.831	55.046	607.979	347.875	-13.978
1400	59.823	319.594	276.015	61.011	606.482	327.922	-12.235
1500	60.133	323.732	279.060	67.009	604.907	308.080	-10.728
1600	60.409	327.622	281.974	73.036	603.258	288.345	-9.413
1700	60.662	331.292	284.769	79.090	551.363	269.162	-8.270
1800	60.907	334.766	287.451	85.169	549.808	252.606	-7.330
1900	61.153	338.066	290.028	91.272	548.234	236.138	-6.492
2000	61.410	341.209	292.509	97.400	546.643	219.753	-5.739
2100	61.685	344.212	294.901	103.554	545.041	203.448	-5.060
2200	61.985	347.088	297.208	109.737	543.431	187.219	-4.445
2300	62.314	349.851	299.437	115.952	541.819	171.064	-3.885
2400	62.676	352.511	301.593	122.201	540.209	154.979	-3.373
2500	63.073	355.077	303.682	128.488	538.607	138.960	-2.903
2600	63.504	357.559	305.706	134.817	537.016	123.006	-2.471
2700	63.971	359.964	307.672	141.191	535.441	107.112	-2.072
2800	64.471	362.300	309.581	147.612	533.887	91.277	-1.703
2900	65.001	364.571	311.438	154.086	532.358	75.496	-1.360
3000	65.558	366.784	313.246	160.613	530.857	59.768	-1.041
3100	66.140	368.943	315.008	167.198	529.387	44.090	-0.743
3200	66.740	371.053	316.727	173.842	527.951	28.458	-0.465
3300	67.355	373.116	318.405	180.547	526.551	12.870	-0.204
3400	67.980	375.136	320.044	187.313	525.189	-2.675	0.041
3500	68.609	377.115	321.646	194.143	523.866	-18.181	0.271
3600	69.239	379.057	323.214	201.035	138.430	-23.189	0.336
3700	69.864	380.963	324.749	207.990	137.600	-27.667	0.391
3800	70.480	382.834	326.253	215.008	136.806	-32.123	0.442
3900	71.083	384.673	327.727	222.086	136.050	-36.559	0.490
4000	71.669	386.480	329.174	229.224	135.329	-40.975	0.535
4100	72.234	388.256	330.593	236.419	134.642	-45.374	0.578
4200	72.775	390.004	331.987	243.670	133.988	-49.757	0.619
4300	73.290	391.722	333.356	250.973	133.365	-54.124	0.657
4400	73.776	393.413	334.702	258.327	132.769	-58.478	0.694
4500	74.232	395.076	336.025	265.727	132.199	-62.818	0.729
4600	74.656	396.712	337.327	273.172	131.651	-67.145	0.762
4700	75.047	398.322	338.607	280.657	131.122	-71.461	0.794
4800	75.404	399.905	339.868	288.180	130.610	-75.766	0.825
4900	75.728	401.464	341.109	295.737	130.111	-80.060	0.853
5000	76.018	402.997	342.332	303.325	129.621	-84.345	0.881
5100	76.274	404.504	343.536	310.939	129.138	-88.619	0.908
5200	76.498	405.988	344.723	318.578	128.657	-92.884	0.933
5300	76.689	407.447	345.892	326.238	128.177	-97.140	0.957
5400	76.850	408.882	347.046	333.915	127.692	-101.387	0.981
5500	76.980	410.293	348.183	341.607	127.202	-105.625	1.003
5600	77.082	411.681	349.304	349.310	126.702	-109.853	1.025
5700	77.156	413.046	350.411	357.022	126.188	-114.073	1.045
5800	77.204	414.389	351.502	364.740	125.659	-118.283	1.065
5900	77.228	415.709	352.579	372.462	125.112	-122.485	1.084
6000	77.229	417.007	353.642	380.185	124.544	-126.677	1.103
