Titanium Fluoride (TiF2)	F2Ti1(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-12.013	-686.627	-686.627	INFINITE
100	34.469	208.051	297.843	-8.979	-687.060	-690.002	360.420
200	46.288	235.837	260.345	-4.902	-687.828	-692.620	180.894
250	50.179	246.608	256.546	-2.485	-688.077	-693.787	144.959
298.15	52.878	255.690	255.690	0.	-688.268	-694.869	121.738
300	52.965	256.017	255.691	0.098	-688.275	-694.910	120.995
350	54.966	264.340	256.343	2.799	-688.450	-696.002	103.873
400	56.425	271.780	257.816	5.586	-688.620	-697.070	91.028
450	57.510	278.492	259.747	8.435	-688.795	-698.115	81.035
500	58.333	284.595	261.931	11.332	-688.979	-699.141	73.039
600	59.470	295.340	266.628	17.227	-689.383	-701.136	61.039
700	60.194	304.565	271.404	23.213	-689.837	-703.060	52.463
800	60.686	312.637	276.064	29.258	-690.326	-704.916	46.026
900	61.046	319.807	280.534	35.345	-690.884	-706.707	41.016
1000	61.336	326.254	284.789	41.465	-691.575	-708.430	37.005
1100	61.597	332.112	288.829	47.612	-692.464	-710.074	33.719
1200	61.857	337.483	292.663	53.784	-697.532	-711.509	30.971
1300	62.134	342.445	296.303	59.984	-698.082	-712.651	28.635
1400	62.437	347.060	299.766	66.212	-698.703	-713.749	26.630
1500	62.770	351.379	303.065	72.472	-699.404	-714.800	24.892
1600	63.132	355.442	306.212	78.767	-700.192	-715.801	23.369
1700	63.518	359.281	309.222	85.099	-701.078	-716.750	22.023
1800	63.924	362.923	312.105	91.471	-702.069	-717.644	20.825
1900	64.341	366.390	314.872	97.885	-703.176	-718.480	19.752
2000	64.764	369.701	317.531	104.340	-719.094	-718.800	18.773
2100	65.185	372.871	320.091	110.837	-721.207	-718.734	17.878
2200	65.599	375.913	322.560	117.377	-723.281	-718.567	17.061
2300	66.002	378.838	324.944	123.957	-725.313	-718.307	16.313
2400	66.391	381.655	327.248	130.577	-727.300	-717.960	15.626
2500	66.762	384.373	329.479	137.234	-729.241	-717.530	14.992
2600	67.113	386.998	331.641	143.928	-731.133	-717.025	14.405
2700	67.445	389.538	333.739	150.656	-732.975	-716.447	13.860
2800	67.758	391.996	335.776	157.417	-734.766	-715.802	13.353
2900	68.051	394.379	337.756	164.207	-736.505	-715.093	12.880
3000	68.325	396.691	339.682	171.026	-738.191	-714.326	12.438
3100	68.582	398.935	341.557	177.872	-739.824	-713.504	12.022
3200	68.823	401.117	343.385	184.742	-741.403	-712.629	11.632
3300	69.050	403.238	345.166	191.636	-742.929	-711.707	11.265
3400	69.263	405.302	346.905	198.552	-744.401	-710.738	10.919
3500	69.465	407.313	348.602	205.488	-745.820	-709.727	10.592
3600	69.656	409.273	350.260	212.444	-747.186	-708.676	10.283
3700	69.838	411.184	351.881	219.419	-1157.598	-699.800	9.879
3800	70.012	413.049	353.466	226.412	-1157.626	-687.427	9.449
3900	70.179	414.869	355.018	233.421	-1157.657	-675.053	9.041
4000	70.339	416.648	356.536	240.447	-1157.692	-662.678	8.654
4100	70.494	418.387	358.024	247.489	-1157.730	-650.302	8.285
4200	70.643	420.087	359.481	254.546	-1157.771	-637.925	7.934
4300	70.788	421.751	360.910	261.618	-1157.812	-625.548	7.599
4400	70.928	423.380	362.311	268.703	-1157.854	-613.169	7.279
4500	71.063	424.976	363.686	275.803	-1157.896	-600.789	6.974
4600	71.195	426.539	365.036	282.916	-1157.937	-588.409	6.682
4700	71.322	428.072	366.361	290.042	-1157.975	-576.027	6.402
4800	71.445	429.575	367.662	297.180	-1158.011	-563.645	6.134
4900	71.564	431.049	368.941	304.331	-1158.043	-551.262	5.877
5000	71.678	432.496	370.197	311.493	-1158.071	-538.878	5.630
5100	71.788	433.916	371.433	318.666	-1158.093	-526.494	5.392
5200	71.893	435.311	372.648	325.850	-1158.109	-514.110	5.164
5300	71.994	436.682	373.843	333.044	-1158.118	-501.725	4.945
5400	72.089	438.028	375.019	340.249	-1158.119	-489.340	4.733
5500	72.180	439.352	376.177	347.462	-1158.112	-476.956	4.530
5600	72.266	440.653	377.317	354.685	-1158.097	-464.571	4.333
5700	72.346	441.933	378.439	361.915	-1158.072	-452.187	4.144
5800	72.421	443.192	379.545	369.154	-1158.037	-439.804	3.961
5900	72.490	444.431	380.634	376.399	-1157.992	-427.420	3.784
6000	72.554	445.649	381.708	383.651	-1157.936	-415.038	3.613
