Nitrous Acid, Trans (HONO)	H1N1O2(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-11.099	-72.674	-72.674	INFINITE
100	33.588	207.696	285.389	-7.769	-75.199	-65.611	34.272
200	39.045	232.339	253.252	-4.183	-77.326	-55.157	14.405
250	42.718	241.447	250.001	-2.138	-78.165	-49.514	10.345
298.15	46.051	249.261	249.261	0.	-78.827	-43.934	7.697
300	46.173	249.546	249.262	0.085	-78.849	-43.717	7.612
350	49.290	256.902	249.835	2.473	-79.391	-37.817	5.644
400	52.066	263.669	251.147	5.009	-79.809	-31.848	4.159
450	54.528	269.946	252.891	7.675	-80.123	-25.833	2.999
500	56.707	275.807	254.893	10.457	-80.351	-19.788	2.067
600	60.354	286.481	259.286	16.317	-80.606	-7.648	0.666
700	63.260	296.011	263.864	22.503	-80.665	4.519	-0.337
800	65.628	304.618	268.429	28.951	-80.585	16.683	-1.089
900	67.601	312.465	272.892	35.615	-80.402	28.832	-1.673
1000	69.275	319.676	277.215	42.461	-80.139	40.956	-2.139
1100	70.713	326.348	281.382	49.462	-79.816	53.050	-2.519
1200	71.959	332.555	285.391	56.597	-79.443	65.113	-2.834
1300	73.046	338.359	289.245	63.849	-79.032	77.143	-3.100
1400	73.998	343.808	292.949	71.202	-78.591	89.140	-3.326
1500	74.835	348.943	296.513	78.645	-78.128	101.104	-3.521
1600	75.572	353.796	299.943	86.166	-77.649	113.037	-3.690
1700	76.224	358.398	303.247	93.756	-77.160	124.940	-3.839
1800	76.802	362.771	306.433	101.408	-76.665	136.814	-3.970
1900	77.316	366.938	309.509	109.115	-76.170	148.661	-4.087
2000	77.774	370.916	312.481	116.870	-75.676	160.481	-4.191
2100	78.184	374.720	315.355	124.668	-75.189	172.277	-4.285
2200	78.551	378.366	318.136	132.505	-74.709	184.050	-4.370
2300	78.881	381.865	320.832	140.377	-74.240	195.801	-4.447
2400	79.179	385.229	323.445	148.280	-73.783	207.532	-4.517
2500	79.448	388.466	325.982	156.212	-73.340	219.244	-4.581
2600	79.692	391.587	328.445	164.169	-72.911	230.939	-4.640
2700	79.913	394.599	330.840	172.149	-72.498	242.618	-4.694
2800	80.115	397.509	333.169	180.151	-72.101	254.282	-4.744
2900	80.298	400.324	335.437	188.172	-71.720	265.931	-4.790
3000	80.467	403.049	337.645	196.210	-71.358	277.568	-4.833
3100	80.621	405.690	339.798	204.264	-71.012	289.194	-4.873
3200	80.763	408.252	341.897	212.334	-70.684	300.807	-4.910
3300	80.893	410.739	343.946	220.417	-70.373	312.411	-4.945
3400	81.013	413.156	345.946	228.512	-70.080	324.007	-4.978
3500	81.124	415.506	347.900	236.619	-69.804	335.593	-5.008
3600	81.227	417.792	349.810	244.737	-69.545	347.172	-5.037
3700	81.323	420.019	351.678	252.864	-69.304	358.744	-5.065
3800	81.411	422.189	353.505	261.001	-69.080	370.311	-5.090
3900	81.494	424.305	355.293	269.146	-68.873	381.871	-5.115
4000	81.570	426.369	357.044	277.299	-68.683	393.426	-5.138
4100	81.642	428.384	358.760	285.460	-68.509	404.976	-5.159
4200	81.709	430.352	360.441	293.628	-68.353	416.523	-5.180
4300	81.772	432.276	362.089	301.802	-68.214	428.066	-5.200
4400	81.830	434.156	363.706	309.982	-68.092	439.606	-5.219
4500	81.885	435.996	365.292	318.168	-67.986	451.143	-5.237
4600	81.937	437.796	366.849	326.359	-67.898	462.677	-5.254
4700	81.986	439.559	368.377	334.555	-67.828	474.211	-5.270
4800	82.032	441.286	369.878	342.756	-67.775	485.744	-5.286
4900	82.075	442.977	371.353	350.961	-67.740	497.275	-5.301
5000	82.115	444.636	372.802	359.171	-67.724	508.806	-5.315
5100	82.154	446.262	374.226	367.384	-67.727	520.337	-5.329
5200	82.190	447.858	375.627	375.602	-67.748	531.867	-5.343
5300	82.225	449.424	377.005	383.822	-67.789	543.399	-5.356
5400	82.257	450.961	378.360	392.046	-67.851	554.931	-5.368
5500	82.288	452.471	379.694	400.274	-67.933	566.464	-5.380
5600	82.318	453.954	381.007	408.504	-68.037	578.001	-5.391
5700	82.346	455.411	382.299	416.737	-68.162	589.538	-5.403
5800	82.372	456.843	383.572	424.973	-68.311	601.078	-5.413
5900	82.397	458.252	384.826	433.212	-68.482	612.619	-5.424
6000	82.421	459.637	386.061	441.453	-68.679	624.166	-5.434
