Trichloroboroxin (B3O3Cl3)	B3Cl3O3(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-25.342	-1626.664	-1626.664	INFINITE
100	70.079	275.129	480.665	-20.554	-1630.672	-1603.746	837.711
200	105.432	335.190	393.615	-11.685	-1631.726	-1576.278	411.682
250	119.582	360.271	384.479	-6.052	-1631.820	-1562.401	326.446
298.15	131.525	382.378	382.378	0.	-1631.760	-1549.034	271.384
300	131.953	383.193	382.381	0.244	-1631.755	-1548.521	269.622
350	142.628	404.357	384.028	7.115	-1631.558	-1534.663	229.036
400	151.707	424.012	387.812	14.480	-1631.268	-1520.839	198.601
450	159.351	442.335	392.864	22.262	-1630.909	-1507.057	174.935
500	165.756	459.466	398.677	30.394	-1630.492	-1493.317	156.006
600	175.618	490.611	411.458	47.492	-1629.526	-1465.970	127.624
700	182.610	518.238	424.777	65.423	-1628.450	-1438.795	107.364
800	187.665	542.970	438.032	83.950	-1627.326	-1411.778	92.180
900	191.400	565.300	450.953	102.912	-1626.198	-1384.903	80.378
1000	194.220	585.618	463.419	122.199	-1625.095	-1358.152	70.943
1100	196.392	604.236	475.386	141.735	-1624.038	-1331.509	63.228
1200	198.095	621.400	486.848	161.462	-1623.043	-1304.960	56.803
1300	199.452	637.311	497.818	181.342	-1622.121	-1278.491	51.370
1400	200.549	652.134	508.317	201.344	-1621.281	-1252.090	46.716
1500	201.448	666.002	518.372	221.445	-1620.531	-1225.746	42.684
1600	202.193	679.028	528.010	241.628	-1619.878	-1199.449	39.158
1700	202.817	691.305	537.258	261.880	-1619.325	-1173.189	36.048
1800	203.344	702.913	546.141	282.188	-1618.881	-1146.960	33.284
1900	203.793	713.919	554.685	302.546	-1618.548	-1120.751	30.812
2000	204.179	724.383	562.910	322.945	-1618.331	-1094.558	28.587
2100	204.513	734.353	570.839	343.380	-1618.235	-1068.372	26.574
2200	204.804	743.874	578.489	363.846	-1618.263	-1042.187	24.745
2300	205.059	752.983	585.879	384.340	-1618.419	-1015.999	23.074
2400	205.283	761.715	593.025	404.857	-1769.485	-986.595	21.473
2500	205.482	770.100	599.941	425.395	-1770.141	-953.961	19.932
2600	205.658	778.162	606.642	445.953	-1770.836	-921.301	18.509
2700	205.816	785.927	613.139	466.526	-1771.573	-888.612	17.191
2800	205.957	793.415	619.445	487.115	-1772.354	-855.895	15.967
2900	206.085	800.644	625.569	507.717	-1773.181	-823.151	14.827
3000	206.200	807.633	631.522	528.332	-1774.054	-790.376	13.762
3100	206.304	814.396	637.313	548.957	-1774.973	-757.571	12.765
3200	206.399	820.947	642.949	569.592	-1775.937	-724.738	11.830
3300	206.485	827.300	648.440	590.236	-1776.945	-691.872	10.951
3400	206.564	833.465	653.792	610.889	-1777.995	-658.975	10.124
3500	206.636	839.454	659.011	631.549	-1779.084	-626.048	9.343
3600	206.703	845.276	664.105	652.216	-1780.209	-593.087	8.605
3700	206.764	850.940	669.078	672.889	-1781.367	-560.097	7.907
3800	206.821	856.455	673.937	693.569	-1782.554	-527.072	7.245
3900	206.873	861.828	678.686	714.253	-1783.765	-494.017	6.617
4000	206.921	867.066	683.330	734.943	-1784.998	-460.932	6.019
4100	206.966	872.176	687.874	755.638	-1786.247	-427.814	5.450
4200	207.008	877.164	692.322	776.336	-3227.058	-373.594	4.646
4300	207.047	882.035	696.678	797.039	-3225.067	-305.678	3.713
4400	207.083	886.796	700.945	817.746	-3223.088	-237.809	2.823
4500	207.117	891.450	705.126	838.456	-3221.115	-169.984	1.973
4600	207.149	896.003	709.227	859.169	-3219.148	-102.203	1.161
4700	207.179	900.458	713.248	879.885	-3217.183	-34.465	0.383
4800	207.207	904.820	717.194	900.605	-3215.219	33.232	-0.362
4900	207.233	909.093	721.067	921.327	-3213.255	100.889	-1.075
5000	207.258	913.280	724.869	942.051	-3211.289	168.504	-1.760
5100	207.281	917.384	728.604	962.778	-3209.321	236.082	-2.418
5200	207.303	921.409	732.273	983.508	-3207.349	303.617	-3.050
5300	207.324	925.358	735.879	1004.239	-3205.375	371.118	-3.658
5400	207.343	929.234	739.424	1024.972	-3203.398	438.580	-4.242
5500	207.362	933.039	742.910	1045.708	-3201.419	506.006	-4.806
5600	207.380	936.775	746.338	1066.445	-3199.440	573.397	-5.348
5700	207.396	940.446	749.712	1087.183	-3197.462	640.750	-5.872
5800	207.412	944.053	753.031	1107.924	-3195.485	708.072	-6.377
5900	207.427	947.599	756.299	1128.666	-3193.512	775.355	-6.864
6000	207.441	951.085	759.517	1149.409	-3191.547	842.608	-7.336
