T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     311.234                 500.783               
200     282.337                 499.994               
250     279.581                 499.386               
298.15  278.974                 498.733               
300     278.975                 498.707               
350     279.426                 497.940               
400     280.429                 489.146               
450     281.729                 487.732               
500     283.185                 466.237               
600     286.279                 465.497               
700     289.389                 464.704               
800     292.395                 463.865               
900     295.260                 462.984               
1000    297.973                 462.057               
1100    300.538                 461.081               
1200    302.963                 460.046               
1300    305.259                 458.944               
1400    307.437                 457.764               
1500    309.507                 456.496               
1600    311.477                 455.130               
1700    313.356                 453.656               
1800    315.153                 452.067               
1900    316.873                 450.356               
2000    318.523                 448.518               
2100    320.109                 446.552               
2200    321.636                 444.456               
2300    323.109                 442.232               
2400    324.531                 439.881               
2500    325.907                 437.405               
2600    327.241                 434.796               
2700    328.535                 432.027               
2800    329.793                 429.050               
2900    331.017                 389.911               
3000    332.210                 388.347               
3100    333.375                 386.893               
3200    334.514                 385.557               
3300    335.628                 384.348               
3400    336.719                 383.271               
3500    337.789                 382.330               
3600    338.839                 381.528               
3700    339.872                 380.865               
3800    340.887                 380.341               
3900    341.887                 379.955               
4000    342.871                 379.702               
4100    343.842                 379.579               
4200    344.799                 379.579               
4300    345.743                 379.698               
4400    346.675                 379.928               
4500    347.596                 380.261               
4600    348.506                 380.689               
4700    349.405                 381.206               
4800    350.294                 381.801               
4900    351.172                 382.467               
5000    352.041                 -208.189              
5100    352.900                 -209.085              
5200    353.750                 -210.080              
5300    354.591                 -211.179              
5400    355.422                 -212.390              
5500    356.245                 -213.714              
5600    357.059                 -215.157              
5700    357.864                 -216.720              
5800    358.660                 -218.408              
5900    359.448                 -220.219              
6000    360.227                 -222.160              
