T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     224.595                 -28.622               
200     201.363                 -29.507               
250     199.178                 -30.157               
298.15  198.699                 -36.443               
300     198.699                 -36.485               
350     199.054                 -52.077               
400     199.843                 -52.261               
450     200.863                 -52.449               
500     202.006                 -52.636               
600     204.437                 -52.996               
700     206.887                 -53.320               
800     209.270                 -53.599               
900     211.556                 -53.830               
1000    213.737                 -54.018               
1100    215.816                 -54.168               
1200    217.798                 -54.287               
1300    219.690                 -54.381               
1400    221.497                 -54.455               
1500    223.228                 -54.517               
1600    224.886                 -54.568               
1700    226.479                 -54.614               
1800    228.010                 -54.658               
1900    229.484                 -54.703               
2000    230.905                 -54.751               
2100    232.277                 -54.805               
2200    233.603                 -54.865               
2300    234.885                 -54.935               
2400    236.128                 -55.014               
2500    237.332                 -55.104               
2600    238.500                 -55.205               
2700    239.635                 -55.317               
2800    240.738                 -55.440               
2900    241.811                 -55.574               
3000    242.856                 -55.719               
3100    243.873                 -55.872               
3200    244.865                 -56.034               
3300    245.833                 -56.203               
3400    246.777                 -56.378               
3500    247.699                 -56.558               
3600    248.601                 -56.742               
3700    249.482                 -56.928               
3800    250.344                 -57.116               
3900    251.187                 -57.304               
4000    252.013                 -57.492               
4100    252.822                 -57.677               
4200    253.615                 -57.860               
4300    254.392                 -58.039               
4400    255.155                 -58.214               
4500    255.903                 -58.384               
4600    256.637                 -58.548               
4700    257.358                 -58.705               
4800    258.066                 -58.856               
4900    258.762                 -58.999               
5000    259.446                 -59.134               
5100    260.118                 -59.260               
5200    260.779                 -59.378               
5300    261.429                 -59.487               
5400    262.069                 -59.585               
5500    262.699                 -59.675               
5600    263.319                 -59.753               
5700    263.930                 -59.822               
5800    264.531                 -59.879               
5900    265.124                 -59.925               
6000    265.708                 -59.960               
