T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     67.811                  -321.884              
200     39.899                  -322.488              
298.15  35.941                  -322.586              
300     35.941                  -322.586              
400     37.972                  -322.516              
500     42.068                  -322.575              
600     46.889                  -322.798              
700     51.903                  -323.179              
800     56.881                  -323.705              
900     61.723                  -324.373              
1000    66.387                  -325.191              
1100    70.860                  -326.156              
1200    75.142                  -330.967              
1300    79.242                  -331.648              
1400    83.169                  -332.366              
1500    86.937                  -333.123              
1600    90.555                  -333.926              
1700    94.036                  -334.780              
1800    97.389                  -335.694              
1900    100.624                 -336.675              
2000    103.750                 -337.731              
2100    106.774                 -338.872              
2200    109.704                 -361.430              
2300    112.546                 -363.185              
2400    115.306                 -465.422              
2500    117.989                 -467.260              
2600    120.600                 -468.997              
2700    123.144                 -470.631              
2800    125.625                 -472.163              
2900    128.046                 -473.593              
3000    130.411                 -474.921              
3100    132.723                 -476.147              
3200    134.985                 -477.271              
3300    137.199                 -478.292              
3400    140.081                 -374.614              
3500    143.087                 -375.525              
3600    146.001                 -376.436              
3700    148.831                 -377.346              
3800    151.580                 -378.257              
3900    154.252                 -379.168              
4000    156.853                 -380.079              
4100    159.386                 -380.990              
4200    161.854                 -1341.599             
4300    164.261                 -1340.336             
4400    166.609                 -1339.076             
4500    168.901                 -1337.820             
4600    171.140                 -1336.568             
4700    173.328                 -1335.322             
4800    175.468                 -1895.018             
4900    177.561                 -1893.436             
5000    179.610                 -1891.877             
