T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     278.161                 -44.363               
200     246.985                 -48.426               
250     243.764                 -50.588               
298.15  243.012                 -52.635               
300     243.013                 -52.711               
350     243.625                 -54.705               
400     245.071                 -56.527               
450     247.063                 -58.172               
500     249.424                 -59.648               
600     254.837                 -62.139               
700     260.757                 -64.090               
800     266.901                 -65.578               
900     273.110                 -66.671               
1000    279.293                 -67.429               
1100    285.398                 -67.909               
1200    291.392                 -68.160               
1300    297.259                 -68.226               
1400    302.987                 -68.143               
1500    308.573                 -67.944               
1600    314.016                 -67.655               
1700    319.317                 -67.297               
1800    324.478                 -66.890               
1900    329.504                 -66.447               
2000    334.398                 -65.982               
2100    339.165                 -65.505               
2200    343.810                 -65.025               
2300    348.337                 -64.549               
2400    352.750                 -64.083               
2500    357.055                 -63.632               
2600    361.255                 -63.201               
2700    365.356                 -62.793               
2800    369.360                 -62.411               
2900    373.272                 -62.059               
3000    377.095                 -61.738               
3100    380.834                 -61.451               
3200    384.491                 -61.199               
3300    388.069                 -60.984               
3400    391.572                 -60.807               
3500    395.003                 -60.670               
3600    398.364                 -60.574               
3700    401.658                 -60.519               
3800    404.887                 -60.508               
3900    408.054                 -60.540               
4000    411.161                 -60.616               
4100    414.210                 -60.738               
4200    417.203                 -60.906               
4300    420.142                 -61.120               
4400    423.029                 -61.381               
4500    425.866                 -61.688               
4600    428.654                 -62.043               
4700    431.394                 -62.446               
4800    434.089                 -62.896               
4900    436.740                 -63.393               
5000    439.349                 -63.938               
5100    441.915                 -64.530               
5200    444.442                 -65.168               
5300    446.930                 -65.852               
5400    449.379                 -66.582               
5500    451.792                 -67.357               
5600    454.170                 -68.175               
5700    456.512                 -69.037               
5800    458.822                 -69.942               
5900    461.098                 -70.887               
6000    463.342                 -71.873               
