T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     251.696                 0.                    
200     226.120                 0.                    
250     223.633                 0.                    
298.15  223.079                 0.                    
300     223.080                 0.                    
350     223.496                 0.                    
400     224.431                 0.                    
450     225.648                 0.                    
500     227.020                 0.                    
600     229.956                 0.                    
700     232.926                 0.                    
800     235.814                 0.                    
900     238.577                 0.                    
1000    241.203                 0.                    
1100    243.692                 0.                    
1200    246.051                 0.                    
1300    248.289                 0.                    
1400    250.415                 0.                    
1500    252.438                 0.                    
1600    254.366                 0.                    
1700    256.207                 0.                    
1800    257.969                 0.                    
1900    259.657                 0.                    
2000    261.277                 0.                    
2100    262.834                 0.                    
2200    264.333                 0.                    
2300    265.778                 0.                    
2400    267.173                 0.                    
2500    268.522                 0.                    
2600    269.827                 0.                    
2700    271.091                 0.                    
2800    272.317                 0.                    
2900    273.508                 0.                    
3000    274.665                 0.                    
3100    275.791                 0.                    
3200    276.886                 0.                    
3300    277.954                 0.                    
3400    278.995                 0.                    
3500    280.011                 0.                    
3600    281.003                 0.                    
3700    281.972                 0.                    
3800    282.919                 0.                    
3900    283.846                 0.                    
4000    284.753                 0.                    
4100    285.640                 0.                    
4200    286.510                 0.                    
4300    287.361                 0.                    
4400    288.196                 0.                    
4500    289.015                 0.                    
4600    289.818                 0.                    
4700    290.605                 0.                    
4800    291.378                 0.                    
4900    292.137                 0.                    
5000    292.882                 0.                    
5100    293.613                 0.                    
5200    294.331                 0.                    
5300    295.037                 0.                    
5400    295.730                 0.                    
5500    296.411                 0.                    
5600    297.081                 0.                    
5700    297.739                 0.                    
5800    298.386                 0.                    
5900    299.023                 0.                    
6000    299.649                 0.                    
