T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     108.640                 -468.434              
200     72.763                  -468.566              
298.15  68.410                  -468.608              
300     68.411                  -468.609              
400     70.339                  -470.990              
500     74.032                  -472.639              
600     78.232                  -473.897              
700     82.503                  -474.913              
800     86.674                  -475.813              
900     90.683                  -530.424              
1000    94.508                  -529.724              
1100    98.149                  -536.882              
1200    101.614                 -537.010              
1300    104.914                 -537.099              
1400    108.061                 -537.150              
1500    111.066                 -537.162              
1600    113.942                 -537.137              
1700    116.698                 -673.990              
1800    119.343                 -672.032              
1900    121.887                 -670.040              
2000    124.338                 -668.017              
2100    126.701                 -665.965              
2200    128.984                 -663.886              
2300    131.192                 -661.788              
2400    133.330                 -659.674              
2500    135.403                 -657.552              
2600    137.416                 -655.430              
2700    139.371                 -653.314              
2800    141.273                 -651.216              
2900    143.125                 -649.143              
3000    144.929                 -647.107              
