T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  141.172                 -346.506              
300     141.174                 -346.519              
400     144.136                 -354.470              
500     149.815                 -356.752              
600     156.280                 -358.295              
700     162.869                 -359.252              
800     169.336                 -359.773              
900     175.637                 -412.158              
1000    181.799                 -409.944              
1100    187.760                 -565.757              
1200    193.493                 -561.705              
1300    198.992                 557.669               
1400    204.261                 -553.649              
1500    209.309                 -549.646              
1600    214.146                 -545.660              
1700    218.786                 -541.691              
1800    223.241                 -537.742              
1900    227.521                 -533.813              
2000    231.640                 -529.907              
2100    235.607                 -526.026              
2200    239.432                 -522.174              
2300    243.124                 -518.353              
2400    246.691                 -514.569              
2500    250.141                 -510.825              
2600    253.481                 -507.125              
2700    256.717                 -503.476              
2800    259.856                 -499.882              
2900    262.903                 -496.350              
3000    265.863                 -492.887              
