T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     265.877                 334.751               
200     238.182                 334.915               
250     235.509                 334.849               
298.15  234.912                 334.720               
300     234.912                 334.714               
350     235.366                 334.536               
400     236.391                 334.330               
450     237.741                 334.105               
500     239.278                 333.867               
600     242.625                 333.388               
700     246.094                 332.958               
800     249.551                 332.631               
900     252.943                 332.433               
1000    256.247                 332.369               
1100    259.454                 332.426               
1200    262.562                 332.578               
1300    265.571                 332.799               
1400    268.480                 333.062               
1500    271.294                 333.341               
1600    274.013                 333.617               
1700    276.641                 333.874               
1800    279.182                 334.100               
1900    281.638                 334.287               
2000    284.014                 334.427               
2100    286.313                 334.518               
2200    288.538                 334.557               
2300    290.693                 334.544               
2400    292.781                 334.477               
2500    294.806                 334.357               
2600    296.770                 334.185               
2700    298.677                 333.962               
2800    300.529                 333.688               
2900    302.329                 333.367               
3000    304.080                 332.998               
3100    305.783                 332.584               
3200    307.442                 332.126               
3300    309.059                 331.626               
3400    310.634                 331.086               
3500    312.171                 330.508               
3600    313.670                 329.893               
3700    315.134                 329.245               
3800    316.564                 328.564               
3900    317.962                 327.854               
4000    319.329                 327.115               
4100    320.666                 326.349               
4200    321.974                 325.560               
4300    323.255                 324.747               
4400    324.509                 323.914               
4500    325.739                 323.062               
4600    326.943                 322.192               
4700    328.125                 321.307               
4800    329.284                 320.407               
4900    330.421                 319.495               
5000    331.538                 318.570               
5100    332.634                 317.636               
5200    333.710                 316.692               
5300    334.768                 315.741               
5400    335.808                 314.783               
5500    336.830                 313.819               
5600    337.835                 312.850               
5700    338.823                 311.877               
5800    339.796                 310.901               
5900    340.753                 309.923               
6000    341.695                 308.943               
