T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     86.467                  -345.200              
200     54.342                  -345.544              
298.15  50.334                  -345.724              
300     50.334                  -345.728              
400     52.150                  -348.212              
500     55.639                  -349.975              
600     59.606                  -351.381              
700     63.631                  -352.575              
800     67.556                  -353.697              
900     71.318                  -407.949              
1000    74.901                  -416.494              
1100    78.305                  -416.585              
1200    81.538                  -416.645              
1300    84.613                  -416.676              
1400    87.542                  -544.087              
1500    90.335                  -542.712              
1600    93.005                  -541.311              
1700    95.562                  -539.883              
1800    98.014                  -538.427              
1900    100.369                 -536.947              
2000    102.636                 -535.444              
2100    104.820                 -533.911              
2200    106.927                 -532.344              
2300    108.964                 -530.744              
2400    110.935                 -529.112              
2500    112.845                 -527.450              
2600    114.697                 -525.756              
2700    116.496                 -524.029              
2800    118.244                 -522.270              
2900    119.944                 -520.479              
3000    121.600                 -518.656              
