T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  223.844                 -476.976              
300     223.846                 -476.906              
400     228.999                 -473.059              
500     238.908                 -468.964              
600     250.699                 -447.772              
700     266.244                 -443.144              
800     280.526                 -438.621              
900     293.674                 -434.184              
1000    305.823                 -429.826              
1100    317.096                 -425.545              
1200    327.601                 -421.343              
1300    337.430                 -417.224              
1400    346.661                 -413.194              
1500    355.358                 -409.257              
