T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     231.865                 -170.825              
200     208.457                 -169.954              
250     206.241                 -169.831              
298.15  205.751                 -169.870              
300     205.752                 -169.874              
350     206.118                 -170.039              
400     206.938                 -170.279              
450     208.009                 -170.569              
500     209.218                 -170.893              
600     211.821                 -171.609              
700     214.478                 -172.395              
800     217.083                 -173.241              
900     219.595                 -174.146              
1000    221.998                 -175.115              
1100    224.289                 -176.149              
1200    226.473                 -177.254              
1300    228.555                 -178.433              
1400    230.540                 -179.689              
1500    232.436                 -181.026              
1600    234.250                 -196.982              
1700    235.986                 -198.085              
1800    237.651                 -199.206              
1900    239.250                 -200.344              
2000    240.788                 -201.498              
2100    242.269                 -202.668              
2200    243.697                 -203.853              
2300    245.075                 -205.052              
2400    246.406                 -206.263              
2500    247.694                 -207.484              
2600    248.942                 -208.715              
2700    250.151                 -209.953              
2800    251.323                 -502.155              
2900    252.462                 -502.341              
3000    253.569                 -502.516              
3100    254.646                 -502.678              
3200    255.693                 -502.828              
3300    256.714                 -502.968              
3400    257.708                 -503.099              
3500    258.678                 -503.221              
3600    259.625                 -503.337              
3700    260.549                 -503.448              
3800    261.452                 -503.556              
3900    262.335                 -503.663              
4000    263.198                 -503.772              
4100    264.043                 -503.884              
4200    264.870                 -504.003              
4300    265.680                 -504.130              
4400    266.474                 -504.267              
4500    267.252                 -504.417              
4600    268.014                 -504.582              
4700    268.763                 -504.764              
4800    269.497                 -504.965              
4900    270.218                 -505.187              
5000    270.927                 -505.431              
5100    271.622                 -505.700              
5200    272.306                 -505.994              
5300    272.978                 -506.314              
5400    273.639                 -506.662              
5500    274.290                 -507.039              
5600    274.929                 -507.446              
5700    275.559                 -507.882              
5800    276.179                 -508.348              
5900    276.790                 -508.845              
6000    277.391                 -509.373              
