T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     279.124                 -374.103              
200     250.043                 -375.288              
250     247.170                 -375.934              
298.15  246.520                 -376.560              
300     246.521                 -376.584              
350     247.025                 -377.213              
400     248.180                 -377.810              
450     249.723                 -378.373              
500     251.504                 -378.903              
600     255.446                 -379.861              
700     259.601                 -380.693              
800     263.790                 -381.406              
900     267.925                 -382.016              
1000    271.963                 -382.535              
1100    275.885                 -382.981              
1200    279.682                 -383.367              
1300    283.351                 -383.708              
1400    286.896                 -384.014              
1500    290.319                 -384.297              
1600    293.625                 -384.563              
1700    296.821                 -384.820              
1800    299.910                 -385.074              
1900    302.900                 -385.328              
2000    305.794                 -385.585              
2100    308.598                 -385.848              
2200    311.317                 -386.118              
2300    313.955                 -386.396              
2400    316.517                 -386.682              
2500    319.006                 -386.976              
2600    321.426                 -387.277              
2700    323.781                 -387.585              
2800    326.073                 -387.900              
2900    328.306                 -388.220              
3000    330.483                 -388.546              
3100    332.606                 -388.876              
3200    334.678                 -389.211              
3300    336.701                 -389.549              
3400    338.677                 -389.890              
3500    340.609                 -390.234              
3600    342.498                 -390.580              
3700    344.345                 -390.930              
3800    346.154                 -391.282              
3900    347.925                 -391.637              
4000    349.659                 -391.995              
4100    351.359                 -392.356              
4200    353.025                 -392.721              
4300    354.659                 -393.089              
4400    356.263                 -393.461              
4500    357.836                 -393.838              
4600    359.380                 -394.219              
4700    360.897                 -394.606              
4800    362.387                 -394.999              
4900    363.851                 -395.399              
5000    365.290                 -395.805              
5100    366.705                 -396.218              
5200    368.096                 -396.639              
5300    369.465                 -397.069              
5400    370.812                 -397.508              
5500    372.137                 -397.956              
5600    373.442                 -398.413              
5700    374.727                 -398.882              
5800    375.993                 -399.361              
5900    377.240                 -399.852              
6000    378.468                 -400.355              
