T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     216.485                 -69.644               
200     189.418                 -72.027               
250     186.829                 -73.426               
298.15  186.251                 -74.873               
300     186.252                 -74.929               
350     186.694                 -76.461               
400     187.704                 -77.969               
450     189.053                 -79.422               
500     190.614                 -80.802               
600     194.103                 -83.308               
700     197.840                 -85.452               
800     201.675                 -87.238               
900     205.532                 -88.692               
1000    209.370                 -89.849               
1100    213.162                 -90.750               
1200    216.895                 -91.437               
1300    220.558                 -91.945               
1400    224.148                 -92.308               
1500    227.660                 -92.553               
1600    231.095                 -92.703               
1700    234.450                 -92.780               
1800    237.728                 -92.797               
1900    240.930                 -92.770               
2000    244.057                 -92.709               
2100    247.110                 -92.624               
2200    250.093                 -92.521               
2300    253.007                 -92.409               
2400    255.854                 -92.291               
2500    258.638                 -92.174               
2600    261.359                 -92.060               
2700    264.020                 -91.954               
2800    266.623                 -91.857               
2900    269.171                 -91.773               
3000    271.664                 -91.705               
3100    274.106                 -91.653               
3200    276.498                 -91.621               
3300    278.842                 -91.609               
3400    281.139                 -91.619               
3500    283.391                 -91.654               
3600    285.600                 -91.713               
3700    287.767                 -91.798               
3800    289.894                 -91.911               
3900    291.982                 -92.051               
4000    294.032                 -92.222               
4100    296.045                 -92.422               
4200    298.023                 -92.652               
4300    299.967                 -92.914               
4400    301.879                 -93.208               
4500    303.758                 -93.533               
4600    305.606                 -93.891               
4700    307.424                 -94.281               
4800    309.213                 -94.702               
4900    310.973                 -95.156               
5000    312.707                 -95.641               
5100    314.414                 -96.157               
5200    316.095                 -96.703               
5300    317.750                 -97.278               
5400    319.382                 -97.882               
5500    320.990                 -98.513               
5600    322.575                 -99.170               
5700    324.137                 -99.852               
5800    325.678                 -100.557              
5900    327.197                 -101.284              
6000    328.696                 -102.032              
