T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  104.363                 -339.343              
300     104.364                 -339.350              
400     106.810                 -355.977              
500     111.427                 -354.690              
600     116.598                 -353.332              
700     121.782                 -351.919              
800     126.787                 -350.470              
900     131.549                 -349.005              
1000    136.052                 -347.545              
1100    140.304                 -346.111              
1200    144.320                 -441.483              
1300    148.119                 -439.228              
1400    151.717                 -436.977              
1500    155.133                 -434.731              
1600    158.382                 -432.490              
1700    161.478                 -430.256              
1800    164.434                 -428.027              
1900    167.262                 -425.807              
2000    169.970                 -423.596              
2100    172.569                 -421.395              
2200    175.067                 -419.205              
2300    177.471                 -417.028              
2400    179.787                 -414.864              
2500    182.023                 -412.716              
