T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     295.884                 79.462                
200     257.718                 79.484                
250     253.978                 79.525                
298.15  253.146                 79.496                
300     253.147                 79.493                
350     253.770                 76.969                
400     255.164                 76.703                
450     256.977                 76.412                
500     259.017                 76.093                
600     263.378                 75.380                
700     267.795                 74.583                
800     272.100                 73.713                
900     276.231                 72.771                
1000    280.171                 71.749                
1100    283.919                 -8.316                
1200    287.484                 -8.472                
1300    290.877                 -8.654                
1400    294.111                 -8.858                
1500    297.197                 -9.082                
1600    300.147                 -9.325                
1700    302.970                 -9.585                
1800    305.677                 -9.864                
1900    308.276                 -10.161               
2000    310.774                 -10.477               
2100    313.180                 -10.814               
2200    315.499                 -11.173               
2300    317.736                 -11.555               
2400    319.898                 -11.964               
2500    321.989                 -12.401               
2600    324.014                 -12.870               
2700    325.976                 -13.372               
2800    327.880                 -13.911               
2900    329.727                 -14.489               
3000    331.523                 -15.111               
3100    333.269                 -15.779               
3200    334.967                 -16.498               
3300    336.622                 -17.261               
3400    338.234                 -18.088               
3500    339.806                 -18.972               
3600    341.339                 -19.924               
3700    342.837                 -20.946               
3800    344.299                 -22.041               
3900    345.728                 -23.215               
4000    347.126                 -24.465               
4100    348.492                 -25.804               
4200    349.830                 -27.239               
4300    351.140                 -28.772               
4400    352.423                 -30.129               
4500    353.681                 -31.800               
4600    354.914                 -33.571               
4700    356.123                 -35.422               
4800    357.309                 -37.267               
4900    358.473                 -39.319               
5000    359.616                 -41.475               
5100    360.738                 -43.736               
5200    361.841                 -46.103               
5300    362.924                 -48.577               
5400    363.990                 -51.157               
5500    365.037                 -53.843               
5600    366.067                 -56.633               
5700    367.080                 -59.183               
5800    368.078                 -62.136               
5900    369.059                 -65.186               
6000    370.026                 -68.329               
