T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     356.929                 -493.884              
200     305.210                 -495.083              
250     299.782                 -495.314              
298.15  298.533                 -495.386              
300     298.534                 -495.386              
350     299.514                 -495.349              
400     301.768                 -495.239              
450     304.778                 -495.084              
500     308.244                 -494.902              
600     315.878                 -494.492              
700     323.855                 -494.049              
800     331.818                 -493.589              
900     339.604                 -493.122              
1000    347.140                 -492.653              
1100    354.396                 -492.190              
1200    361.366                 -491.737              
1300    368.054                 -491.299              
1400    374.471                 -490.881              
1500    380.630                 -490.486              
1600    386.547                 -490.115              
1700    392.234                 -489.769              
1800    397.707                 -489.449              
1900    402.980                 -489.153              
2000    408.064                 -488.879              
2100    412.971                 -488.623              
2200    417.712                 -488.382              
2300    422.297                 -488.152              
2400    426.736                 -487.927              
2500    431.037                 -487.704              
2600    435.208                 -487.477              
2700    439.256                 -487.241              
2800    443.188                 -486.993              
2900    447.010                 -486.729              
3000    450.727                 -486.445              
3100    454.347                 -486.139              
3200    457.872                 -485.807              
3300    461.308                 -485.448              
3400    464.659                 -485.060              
3500    467.930                 -484.642              
3600    471.123                 -484.192              
3700    474.242                 -483.710              
3800    477.291                 -483.197              
3900    480.273                 -482.651              
4000    483.190                 -482.073              
4100    486.046                 -481.464              
4200    488.842                 -480.824              
4300    491.581                 -480.153              
4400    494.266                 -479.454              
4500    496.898                 -478.726              
4600    499.479                 -477.970              
4700    502.012                 -477.189              
4800    504.498                 -476.382              
4900    506.938                 -475.552              
5000    509.335                 -474.699              
5100    511.690                 -473.825              
5200    514.005                 -472.930              
5300    516.280                 -472.017              
5400    518.517                 -471.086              
5500    520.717                 -470.138              
5600    522.882                 -469.175              
5700    525.012                 -468.198              
5800    527.109                 -467.208              
5900    529.173                 -466.207              
6000    531.207                 -465.195              
