T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     200.082                 -98.220               
200     129.338                 -95.817               
298.15  118.467                 90.709                
300     118.469                 -90.677               
400     121.165                 -91.909               
500     126.254                 -90.937               
600     131.953                 -90.143               
700     137.671                 -89.499               
800     143.195                 -88.985               
900     148.453                 88.585                
1000    153.429                 -88.296               
1100    158.131                 -88.117               
1200    162.575                 -184.812              
1300    166.781                 -183.935              
1400    170.769                 -183.108              
1500    174.558                 -182.322              
1600    178.164                 -181.572              
1700    181.602                 -180.852              
1800    184.888                 -180.158              
1900    188.032                 -179.488              
2000    191.047                 -178.837              
