T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  84.687                  -206.924              
300     84.688                  -206.902              
400     87.742                  -210.412              
500     93.543                  -212.632              
600     100.091                 -214.089              
700     106.717                 -215.051              
800     113.158                 -215.725              
900     119.324                 -322.431              
1000    125.230                 -319.654              
1100    130.890                 -316.952              
1200    136.297                 -314.325              
1300    141.457                 -311.770              
1400    146.380                 309.288               
1500    151.080                 -306.879              
1600    155.572                 -304.541              
1700    159.871                 -352.452              
1800    163.989                 -350.024              
1900    167.940                 -347.622              
2000    171.736                 -345.244              
