T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     155.599                 -86.263               
200     93.807                  -86.175               
298.15  85.434                  -85.354               
300     85.436                  -85.331               
400     89.553                  -84.193               
500     97.805                  -82.549               
600     107.496                 -80.997               
700     117.555                 -79.624               
800     127.528                 -78.422               
900     137.220                 -77.406               
1000    146.556                 -76.621               
1100    155.518                 -76.120               
1200    164.112                 -75.926               
1300    172.355                 -76.068               
1400    180.270                 -76.569               
1500    187.882                 -77.437               
1600    195.213                 -78.678               
1700    202.284                 -80.296               
1800    209.117                 -82.294               
1900    215.730                 -84.677               
2000    222.139                 -87.445               
2100    228.360                 -90.603               
2200    234.406                 -152.162              
2300    240.289                 -150.527              
2400    246.021                 -148.592              
2500    251.612                 -146.356              
