T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     268.031                 283.950               
200     236.873                 285.348               
250     233.764                 286.020               
298.15  233.066                 286.604               
300     233.067                 286.625               
350     233.599                 287.146               
400     234.801                 287.578               
450     236.381                 287.919               
500     238.178                 288.173               
600     242.071                 288.454               
700     246.075                 288.498               
800     250.028                 288.374               
900     253.862                 288.133               
1000    257.553                 287.813               
1100    261.092                 287.438               
1200    264.483                 287.025               
1300    267.731                 286.585               
1400    270.844                 286.125               
1500    273.831                 285.650               
1600    276.700                 285.161               
1700    279.459                 284.659               
1800    282.115                 284.143               
1900    284.676                 283.611               
2000    287.146                 283.063               
2100    289.532                 282.495               
2200    291.840                 281.908               
2300    294.073                 281.298               
2400    296.237                 280.663               
2500    298.335                 280.004               
2600    300.370                 279.317               
2700    302.348                 278.602               
2800    304.269                 277.858               
2900    306.138                 277.084               
3000    307.957                 276.280               
3100    309.729                 275.444               
3200    311.455                 274.576               
3300    313.138                 273.676               
3400    314.780                 272.745               
3500    316.383                 271.780               
3600    317.949                 270.784               
3700    319.479                 269.755               
3800    320.974                 268.693               
3900    322.437                 267.600               
4000    323.868                 266.474               
4100    325.268                 265.315               
4200    326.640                 264.125               
4300    327.984                 262.902               
4400    329.301                 261.648               
4500    330.592                 260.362               
4600    331.859                 259.043               
4700    333.101                 257.693               
4800    334.320                 256.311               
4900    335.517                 254.897               
5000    336.692                 253.451               
5100    337.847                 251.973               
5200    338.981                 250.462               
5300    340.097                 248.919               
5400    341.193                 247.342               
5500    342.271                 245.733               
5600    343.331                 244.090               
5700    344.375                 242.414               
5800    345.401                 240.703               
5900    346.412                 238.959               
6000    347.407                 237.179               
