T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     114.140                 -411.920              
200     76.643                  -411.660              
298.15  72.115                  -411.120              
300     72.116                  -411.110              
400     74.122                  -413.318              
500     77.966                  -412.890              
600     82.337                  -412.252              
700     86.786                  -411.408              
800     91.147                  -410.346              
900     95.365                  -409.038              
1000    99.428                  -407.461              
1100    103.968                 -377.364              
1200    109.886                 -472.043              
1300    115.333                 -469.224              
1400    120.373                 -466.469              
1500    125.061                 -463.744              
1600    129.442                 -461.028              
1700    133.553                 -458.317              
1800    137.427                 -455.610              
1900    141.089                 -452.909              
2000    144.561                 -450.213              
2100    147.862                 -447.524              
2200    151.008                 -444.842              
2300    154.012                 -442.169              
2400    156.888                 -439.506              
2500    159.645                 -436.855              
