T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     260.002                 524.143               
200     236.173                 523.774               
250     233.891                 523.395               
298.15  233.384                 523.000               
300     233.384                 522.985               
350     233.768                 522.574               
400     234.632                 522.180               
450     235.765                 521.804               
500     237.049                 521.446               
600     239.823                 520.761               
700     242.659                 520.084               
800     245.440                 519.380               
900     248.120                 518.619               
1000    250.680                 517.789               
1100    253.119                 516.879               
1200    255.439                 515.875               
1300    257.647                 514.771               
1400    259.750                 513.556               
1500    261.755                 512.231               
1600    263.670                 510.798               
1700    265.501                 509.248               
1800    267.256                 507.579               
1900    268.938                 505.783               
2000    270.555                 503.853               
2100    272.110                 501.783               
2200    273.609                 476.683               
2300    275.054                 474.173               
2400    276.451                 471.674               
2500    277.801                 469.188               
2600    279.109                 466.717               
2700    280.377                 464.265               
2800    281.608                 461.831               
2900    282.803                 459.419               
3000    283.966                 457.031               
3100    285.097                 454.667               
3200    286.200                 452.329               
3300    287.275                 450.019               
3400    288.324                 447.737               
3500    289.348                 445.485               
3600    290.350                 443.263               
3700    291.329                 -5.736                
3800    292.287                 -6.210                
3900    293.226                 -6.703                
4000    294.146                 -7.216                
4100    295.048                 -7.752                
4200    295.933                 -8.309                
4300    296.801                 -8.891                
4400    297.654                 -9.497                
4500    298.492                 -10.129               
4600    299.316                 -10.788               
4700    300.126                 -11.475               
4800    300.922                 -12.192               
4900    301.706                 -12.939               
5000    302.478                 -13.718               
5100    303.238                 -14.531               
5200    303.987                 -15.378               
5300    304.725                 -16.262               
5400    305.452                 -17.184               
5500    306.170                 -18.145               
5600    306.877                 -19.148               
5700    307.575                 -20.194               
5800    308.263                 -21.285               
5900    308.942                 -22.422               
6000    309.613                 -23.608               
