T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     285.525                 975.024               
200     247.105                 977.094               
250     242.941                 978.119               
298.15  241.972                 979.056               
300     241.973                 979.090               
350     242.742                 979.954               
400     244.519                 980.674               
450     246.899                 981.231               
500     249.648                 981.622               
600     255.718                 981.961               
700     262.081                 981.829               
800     268.454                 981.357               
900     274.705                 980.638               
1000    280.772                 979.736               
1100    286.631                 978.691               
1200    292.273                 977.532               
1300    297.699                 976.277               
1400    302.916                 974.938               
1500    307.934                 973.524               
1600    312.763                 972.041               
1700    317.412                 970.494               
1800    321.893                 968.885               
1900    326.216                 967.218               
2000    330.389                 965.493               
2100    334.422                 963.713               
2200    338.323                 961.877               
2300    342.099                 959.988               
2400    345.758                 958.045               
2500    349.306                 956.049               
2600    352.750                 954.001               
2700    356.095                 951.900               
2800    359.346                 949.748               
2900    362.508                 947.544               
3000    365.586                 945.289               
3100    368.584                 942.982               
3200    371.506                 940.624               
3300    374.356                 938.215               
3400    377.137                 935.755               
3500    379.851                 933.244               
3600    382.503                 930.682               
3700    385.094                 928.069               
3800    387.629                 925.406               
3900    390.108                 922.692               
4000    392.534                 919.927               
4100    394.910                 917.111               
4200    397.237                 914.245               
4300    399.517                 911.328               
4400    401.753                 908.361               
4500    403.945                 905.343               
4600    406.096                 902.275               
4700    408.207                 899.156               
4800    410.279                 895.987               
4900    412.315                 892.767               
5000    414.314                 889.496               
5100    416.278                 886.176               
5200    418.209                 882.804               
5300    420.108                 879.383               
5400    421.976                 875.910               
5500    423.813                 872.388               
5600    425.620                 868.815               
5700    427.399                 865.191               
5800    429.151                 861.517               
5900    430.876                 857.793               
6000    432.575                 854.018               
