T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     402.572                 -3313.806             
200     257.165                 -3317.306             
298.15  238.467                 -3316.908             
300     238.471                 -3316.883             
400     247.223                 -3323.200             
500     264.326                 -3321.044             
600     284.058                 -3317.675             
700     304.429                 -3313.053             
800     324.661                 -3307.209             
900     345.157                 -3292.905             
1000    365.007                 -3298.624             
1100    383.860                 -3292.178             
1200    401.868                 -3574.631             
1300    420.143                 -3451.697             
1400    443.043                 -3432.929             
1500    464.774                 -3414.220             
1600    485.438                 -3395.566             
1700    505.126                 -3376.962             
1800    523.920                 -3358.402             
1900    541.892                 -3339.880             
2000    559.109                 -3321.387             
2100    575.628                 -3302.915             
2200    591.502                 -3284.454             
2300    606.777                 -3265.996             
2400    621.496                 -3247.531             
2500    635.697                 -3229.049             
2600    649.414                 -3210.544             
2700    662.679                 -3192.008             
2800    675.519                 -3467.335             
2900    687.961                 -3447.624             
3000    700.029                 -3427.867             
