T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     212.797                 -92.214               
200     189.566                 -92.168               
250     187.381                 -92.219               
298.15  186.901                 -92.312               
300     186.902                 -92.316               
350     187.256                 -92.443               
400     188.045                 -92.589               
450     189.064                 -92.747               
500     190.205                 -92.913               
600     192.629                 -93.251               
700     195.068                 -93.579               
800     197.434                 -93.881               
900     199.699                 -94.152               
1000    201.857                 -94.388               
1100    203.910                 -94.591               
1200    205.866                 -94.766               
1300    207.730                 -94.916               
1400    209.510                 -95.046               
1500    211.214                 -95.160               
1600    212.846                 -95.261               
1700    214.413                 -95.351               
1800    215.920                 -95.435               
1900    217.371                 -95.514               
2000    218.769                 -95.590               
2100    220.119                 -95.665               
2200    221.424                 -95.742               
2300    222.687                 -95.820               
2400    223.910                 -95.903               
2500    225.097                 -95.991               
2600    226.248                 -96.086               
2700    227.366                 -96.188               
2800    228.453                 -96.298               
2900    229.511                 -96.418               
3000    230.540                 -96.547               
3100    231.544                 -96.685               
3200    232.522                 -96.834               
3300    233.477                 -96.992               
3400    234.409                 -97.159               
3500    235.319                 -97.334               
3600    236.209                 -97.518               
3700    237.079                 -97.708               
3800    237.930                 -97.905               
3900    238.763                 -98.107               
4000    239.579                 -98.313               
4100    240.378                 -98.521               
4200    241.162                 -98.731               
4300    241.930                 -98.942               
4400    242.684                 -99.152               
4500    243.423                 -99.360               
4600    244.149                 -99.564               
4700    244.862                 -99.764               
4800    245.562                 -99.959               
4900    246.250                 -100.147              
5000    246.927                 -100.328              
5100    247.592                 -100.499              
5200    248.246                 -100.662              
5300    248.889                 -100.814              
5400    249.523                 -100.954              
5500    250.146                 -101.083              
5600    250.760                 -101.198              
5700    251.364                 -101.300              
5800    251.960                 -101.387              
5900    252.547                 -101.460              
6000    253.125                 -101.517              
