T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  112.968                 -676.971              
300     112.969                 -676.945              
400     115.838                 -675.505              
500     121.389                 -673.883              
600     127.831                 -670.557              
700     134.931                 -670.616              
800     142.574                 -664.448              
900     150.055                 -661.404              
1000    157.095                 -658.606              
1100    163.714                 -655.807              
1200    171.078                 -636.843              
1300    178.040                 -632.563              
1400    184.608                 -628.296              
1500    190.821                 -624.050              
