T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     353.098                 -965.044              
200     307.567                 -968.551              
250     302.789                 -969.739              
298.15  301.689                 -970.688              
300     301.691                 -970.721              
350     302.553                 -972.247              
400     304.533                 -972.964              
450     307.176                 -973.527              
500     310.216                 -973.963              
600     316.895                 -974.544              
700     323.851                 -974.844              
800     330.771                 -974.953              
900     337.512                 -974.929              
1000    344.014                 -974.811              
1100    350.254                 -974.626              
1200    356.228                 -1037.967             
1300    361.945                 -1036.928             
1400    367.416                 -1035.873             
1500    372.655                 -1034.810             
1600    377.675                 -1033.744             
1700    382.492                 -1032.679             
1800    387.119                 -1031.618             
1900    391.568                 -1030.564             
2000    395.851                 -1029.516             
2100    399.979                 -1028.476             
2200    403.962                 -1027.441             
2300    407.810                 -1026.411             
2400    411.530                 -1025.383             
2500    415.130                 -1024.357             
2600    418.618                 -1023.330             
2700    422.000                 -1022.300             
2800    425.282                 -1021.264             
2900    428.469                 -1020.221             
3000    431.568                 -1019.168             
3100    434.581                 -1018.103             
3200    437.515                 -1017.024             
3300    440.372                 -1015.930             
3400    443.157                 -1014.817             
3500    445.874                 -1013.685             
3600    448.524                 -1012.532             
3700    451.112                 -1011.357             
3800    453.640                 -1010.157             
3900    456.112                 -1008.931             
4000    458.528                 -1007.679             
4100    460.893                 -1006.398             
4200    463.207                 -1005.089             
4300    465.473                 -1003.750             
4400    467.693                 -1002.381             
4500    469.869                 -1000.980             
4600    472.002                 -999.548              
4700    474.095                 -998.084              
4800    476.148                 -996.588              
4900    478.163                 -995.060              
5000    480.141                 -993.500              
5100    482.084                 -991.909              
5200    483.993                 -990.286              
5300    485.869                 -988.632              
5400    487.713                 -986.948              
5500    489.527                 -985.234              
5600    491.310                 -983.491              
5700    493.065                 -981.720              
5800    494.792                 -979.922              
5900    496.492                 -978.098              
6000    498.166                 -976.248              
