T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     281.169                 134.121               
200     254.569                 133.104               
250     251.986                 132.467               
298.15  251.412                 131.796               
300     251.413                 131.769               
350     251.842                 131.020               
400     252.803                 128.008               
450     254.053                 126.497               
500     255.457                 124.902               
600     258.454                 122.104               
700     261.477                 114.638               
800     264.409                 112.130               
900     267.208                 56.621                
1000    269.864                 55.553                
1100    272.378                 54.509                
1200    274.758                 53.487                
1300    277.014                 52.479                
1400    279.154                 51.469                
1500    281.189                 50.447                
1600    283.127                 49.407                
1700    284.976                 48.345                
1800    286.744                 47.259                
1900    288.436                 46.147                
2000    290.060                 45.010                
2100    291.619                 -133.372              
2200    293.119                 -134.166              
2300    294.565                 -135.047              
2400    295.960                 -136.013              
2500    297.307                 -137.064              
2600    298.610                 -138.195              
2700    299.872                 -139.398              
2800    301.096                 -140.669              
2900    302.284                 -141.997              
3000    303.438                 -143.375              
3100    304.560                 -144.791              
3200    305.654                 -146.235              
3300    306.719                 -147.696              
3400    307.759                 -149.164              
3500    308.774                 -150.628              
3600    309.766                 -152.077              
3700    310.737                 -153.502              
3800    311.688                 -154.892              
3900    312.619                 -156.239              
4000    313.532                 -157.536              
4100    314.429                 -158.773              
4200    315.309                 -159.946              
4300    316.175                 -161.047              
4400    317.026                 -162.072              
4500    317.863                 -163.017              
4600    318.688                 -163.877              
4700    319.501                 -164.651              
4800    320.302                 -165.337              
4900    321.093                 -165.932              
5000    321.873                 -166.437              
5100    322.643                 -166.851              
5200    323.404                 -167.175              
5300    324.156                 -167.410              
5400    324.900                 -167.559              
5500    325.635                 -167.622              
5600    326.363                 -167.603              
5700    327.082                 -167.504              
5800    327.795                 -167.329              
5900    328.501                 -167.081              
6000    329.200                 -166.764              
