T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     359.617                 -499.366              
200     315.462                 -501.220              
250     311.001                 -502.323              
298.15  309.994                 -514.632              
300     309.995                 -514.707              
350     310.766                 -545.581              
400     312.515                 -545.629              
450     314.818                 -545.687              
500     317.438                 -545.752              
600     323.115                 -545.891              
700     328.943                 -546.038              
800     334.677                 -546.193              
900     340.215                 -546.362              
1000    345.519                 -546.550              
1100    350.581                 -546.760              
1200    355.406                 -546.998              
1300    360.003                 -547.266              
1400    364.389                 -547.568              
1500    368.576                 -547.906              
1600    372.578                 -548.282              
1700    376.410                 -548.699              
1800    380.083                 -549.158              
1900    383.609                 -549.662              
2000    386.998                 -550.211              
2100    390.260                 -550.806              
2200    393.404                 -551.448              
2300    396.436                 -552.137              
2400    399.366                 -603.132              
2500    402.198                 -603.991              
2600    404.939                 -604.861              
2700    407.595                 -605.740              
2800    410.171                 -606.628              
2900    412.670                 -607.520              
3000    415.098                 -608.416              
3100    417.458                 -609.311              
3200    419.754                 -610.203              
3300    421.989                 -611.089              
3400    424.167                 -611.966              
3500    426.289                 -612.830              
3600    428.360                 -613.680              
3700    430.381                 -614.512              
3800    432.354                 -615.323              
3900    434.282                 -616.111              
4000    436.167                 -616.875              
4100    438.010                 -617.611              
4200    439.814                 -1098.169             
4300    441.579                 -1097.759             
4400    443.308                 -1097.319             
4500    445.003                 -1096.849             
4600    446.663                 -1096.348             
4700    448.292                 -1095.814             
4800    449.889                 -1095.249             
4900    451.457                 -1094.652             
5000    452.995                 -1094.022             
5100    454.506                 -1093.361             
5200    455.990                 -1092.668             
5300    457.448                 -1091.944             
5400    458.881                 -1091.190             
5500    460.290                 -1090.407             
5600    461.675                 -1089.594             
5700    463.038                 -1088.753             
5800    464.379                 -1087.885             
5900    465.699                 -1086.991             
6000    466.998                 -1086.071             
