T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     265.506                 170.798               
200     240.293                 170.760               
250     237.843                 170.447               
298.15  237.297                 170.018               
300     237.298                 170.000               
350     237.709                 169.412               
400     238.632                 160.767               
450     239.836                 159.484               
500     241.193                 138.109               
600     244.102                 137.576               
700     247.048                 136.959               
800     249.917                 136.262               
900     252.663                 135.488               
1000    255.275                 134.636               
1100    257.752                 133.705               
1200    260.102                 132.690               
1300    262.331                 131.588               
1400    264.450                 130.393               
1500    266.466                 129.098               
1600    268.389                 113.161               
1700    270.225                 112.050               
1800    271.982                 110.892               
1900    273.665                 109.684               
2000    275.281                 108.427               
2100    276.834                 107.120               
2200    278.329                 105.767               
2300    279.770                 104.372               
2400    281.160                 102.938               
2500    282.504                 101.472               
2600    283.803                 99.979                
2700    285.062                 98.465                
2800    286.281                 -194.021              
2900    287.465                 -194.497              
3000    288.614                 -194.960              
3100    289.730                 -195.409              
3200    290.817                 -195.841              
3300    291.874                 -196.253              
3400    292.904                 -196.646              
3500    293.908                 -197.018              
3600    294.887                 -197.370              
3700    295.843                 -197.702              
3800    296.777                 -198.015              
3900    297.689                 -198.312              
4000    298.581                 -198.592              
4100    299.454                 -198.860              
4200    300.308                 -199.116              
4300    301.145                 -199.362              
4400    301.964                 -199.602              
4500    302.768                 -199.837              
4600    303.556                 -200.070              
4700    304.329                 -200.302              
4800    305.087                 -200.537              
4900    305.832                 -200.776              
5000    306.564                 -201.020              
5100    307.283                 -201.273              
5200    307.990                 -201.535              
5300    308.685                 -201.808              
5400    309.368                 -202.093              
5500    310.041                 -202.392              
5600    310.703                 -202.706              
5700    311.355                 -203.035              
5800    311.997                 -203.380              
5900    312.630                 -203.741              
6000    313.253                 -204.120              
