T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  155.645                 -3362.262             
300     155.648                 -3362.289             
400     162.980                 -3364.367             
500     177.378                 -3372.974             
600     194.332                 -3374.846             
700     212.190                 -3375.669             
800     230.216                 -3375.575             
900     248.050                 -3374.692             
1000    265.517                 -3373.030             
1100    282.543                 -3370.479             
1200    299.118                 3366.736              
1300    315.249                 -3362.211             
1400    330.947                 -3356.657             
1500    346.236                 -3350.045             
1600    361.141                 -3342.359             
1700    375.690                 -3624.059             
1800    389.908                 -3612.686             
1900    403.816                 -3600.229             
2000    417.437                 -3586.685             
