T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     140.561                 -387.351              
200     100.634                 -387.660              
298.15  95.939                  -393.798              
300     95.940                  -393.826              
400     98.011                  -411.235              
500     101.968                 -410.744              
600     106.456                 -410.065              
700     111.010                 -409.212              
800     115.466                 -408.148              
900     119.773                 -406.816              
1000    123.928                 -405.141              
1100    127.948                 481.989               
1200    131.850                 -478.460              
1300    135.644                 -474.610              
1400    139.333                 -470.520              
1500    142.921                 -466.233              
