T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  54.392                  -793.286              
300     54.393                  -793.284              
400     56.726                  -792.923              
500     61.351                  -792.183              
600     66.748                  -791.215              
700     72.335                  -790.141              
800     77.867                  -789.045              
900     83.239                  -787.995              
1000    88.406                  -797.638              
1100    93.355                  -796.477              
1200    98.086                  -795.269              
1300    102.607                 -794.023              
1400    106.929                 -792.749              
1500    111.064                 -791.459              
1600    115.024                 -790.158              
1700    118.820                 -788.850              
1800    122.464                 -787.539              
1900    125.966                 -786.228              
2000    129.336                 -784.920              
2100    132.582                 -783.619              
2200    135.713                 -782.330              
2300    138.736                 -781.055              
2400    141.657                 -779.797              
2500    144.483                 -778.557              
2600    147.220                 -777.335              
2700    149.872                 -776.134              
2800    152.444                 -1068.853             
2900    154.942                 -1066.595             
3000    157.368                 -1064.357             
