T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  225.218                 -164.046              
300     225.218                 -164.093              
350     225.644                 -166.111              
400     226.594                 -167.511              
450     227.829                 -168.912              
500     229.216                 -170.315              
600     232.177                 -173.128              
700     235.165                 -175.947              
800     238.065                 -178.771              
900     240.836                 -181.599              
1000    243.467                 -184.432              
1100    245.959                 -187.267              
1200    248.320                 -253.678              
1300    250.558                 -255.746              
1400    252.683                 -257.821              
1500    254.704                 -259.904              
1600    256.629                 -261.994              
1700    258.467                 -264.090              
1800    260.224                 -266.191              
1900    261.908                 -268.295              
2000    263.522                 -270.402              
2100    265.074                 -272.509              
2200    266.566                 -274.615              
2300    268.004                 -276.719              
2400    269.391                 -278.817              
2500    270.731                 -280.909              
2600    272.027                 -282.993              
2700    273.281                 -285.066              
2800    274.496                 -287.128              
2900    275.674                 -289.176              
3000    276.818                 -291.209              
3100    277.929                 -293.227              
3200    279.010                 -295.228              
3300    280.061                 -297.211              
3400    281.085                 -299.175              
3500    282.083                 -301.121              
3600    283.056                 -303.046              
3700    284.005                 -304.952              
3800    284.932                 -306.838              
3900    285.838                 -308.703              
4000    286.723                 -310.547              
4100    287.588                 -312.371              
4200    288.435                 -314.174              
4300    289.264                 -315.956              
4400    290.076                 -317.718              
4500    290.872                 -319.459              
4600    291.652                 -321.180              
4700    292.417                 -322.880              
4800    293.167                 -324.560              
4900    293.903                 -326.220              
5000    294.626                 -327.861              
5100    295.336                 -329.482              
5200    296.034                 -331.084              
5300    296.719                 -332.666              
5400    297.394                 -334.229              
5500    298.057                 -335.774              
5600    298.709                 -337.300              
5700    299.350                 -338.808              
5800    299.982                 -340.298              
5900    300.604                 -341.770              
6000    301.217                 -343.224              
