T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     254.156                 60.199                
200     230.400                 59.472                
250     228.131                 59.016                
298.15  227.627                 58.576                
300     227.628                 58.559                
350     228.007                 58.114                
400     228.858                 57.681                
450     229.972                 57.258                
500     231.231                 56.838                
600     233.944                 56.000                
700     236.716                 55.158                
800     239.443                 54.330                
900     242.089                 53.539                
1000    244.645                 52.809                
1100    247.116                 52.155                
1200    249.507                 47.867                
1300    251.824                 47.900                
1400    254.074                 48.055                
1500    256.259                 48.289                
1600    258.383                 48.556                
1700    260.447                 48.811                
1800    262.453                 49.011                
1900    264.401                 49.116                
2000    266.292                 49.096                
2100    268.128                 48.922                
2200    269.910                 27.249                
2300    271.639                 26.289                
2400    273.317                 25.269                
2500    274.945                 24.187                
2600    276.525                 23.044                
2700    278.058                 21.842                
2800    279.547                 20.585                
2900    280.994                 19.277                
3000    282.399                 17.922                
3100    283.766                 16.525                
3200    285.095                 15.090                
3300    286.389                 13.622                
3400    287.648                 12.126                
3500    288.875                 10.605                
3600    290.072                 9.063                 
3700    291.238                 7.504                 
3800    292.377                 5.930                 
3900    293.488                 4.345                 
4000    294.574                 2.752                 
4100    295.635                 1.152                 
4200    296.673                 -0.453                
4300    297.688                 -2.061                
4400    298.682                 -3.670                
4500    299.655                 -5.279                
4600    300.609                 -6.887                
4700    301.544                 -8.495                
4800    302.460                 -571.037              
4900    303.359                 -572.292              
5000    304.241                 -573.562              
5100    305.108                 -574.846              
5200    305.958                 -576.141              
5300    306.794                 -577.448              
5400    307.616                 -578.765              
5500    308.423                 -580.092              
5600    309.217                 -581.428              
5700    309.999                 -582.772              
5800    310.767                 -584.124              
5900    311.524                 -585.483              
6000    312.269                 -586.851              
