T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     94.617                  -472.746              
200     60.808                  -473.083              
298.15  56.601                  -473.210              
300     56.602                  -473.213              
400     58.486                  -475.608              
500     62.096                  -477.314              
600     66.196                  -478.737              
700     70.357                  -480.027              
800     74.415                  -482.164              
900     78.308                  -536.618              
1000    82.020                  -536.911              
1100    85.548                  -537.471              
1200    88.903                  -546.037              
1300    92.095                  -545.919              
1400    95.135                  -545.780              
1500    98.036                  -545.629              
1600    100.807                 -545.462              
1700    103.460                 -545.271              
1800    106.003                 -693.723              
1900    108.446                 -692.057              
2000    110.797                 -690.367              
2100    113.062                 -688.659              
2200    115.247                 -686.936              
2300    117.358                 -685.201              
2400    119.401                 -683.456              
2500    121.379                 -681.704              
2600    123.298                 -679.950              
2700    125.160                 -678.201              
2800    126.969                 -676.464              
2900    128.729                 -674.747              
3000    130.442                 -673.058              
