T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  178.346                 1191.597              
300     178.346                 1191.630              
350     178.620                 1192.539              
400     179.237                 1193.438              
450     180.045                 1194.323              
500     180.961                 1195.190              
600     182.932                 1196.863              
700     184.941                 1198.444              
800     186.906                 1199.499              
900     188.796                 1200.846              
1000    190.601                 1202.002              
1100    192.320                 1202.932              
1200    193.958                 1203.602              
1300    195.521                 1203.871              
1400    197.014                 1203.626              
1500    198.445                 1204.484              
1600    199.822                 1205.740              
1700    201.154                 1207.312              
1800    202.450                 1192.933              
1900    203.721                 1194.993              
2000    204.978                 1197.599              
2100    206.232                 1200.861              
2200    207.492                 1204.861              
2300    208.769                 1209.639              
2400    210.069                 1215.180              
2500    211.395                 1221.413              
2600    212.751                 1228.212              
2700    214.134                 1235.416              
2800    215.541                 1242.843              
2900    216.967                 1250.314              
3000    218.406                 1257.665              
3100    219.852                 1264.763              
3200    221.297                 896.695               
3300    222.735                 904.447               
3400    224.160                 911.740               
3500    225.568                 918.561               
3600    226.954                 924.913               
3700    228.316                 930.815               
3800    229.650                 936.291               
3900    230.955                 941.371               
4000    232.231                 946.088               
4100    233.475                 950.474               
4200    234.688                 954.558               
4300    235.870                 958.370               
4400    237.021                 961.936               
4500    238.142                 965.280               
4600    239.233                 968.422               
4700    240.294                 971.384               
4800    241.327                 974.180               
4900    242.333                 976.826               
5000    243.312                 979.335               
5100    244.265                 981.718               
5200    245.193                 983.985               
5300    246.097                 986.145               
5400    246.978                 988.206               
5500    247.837                 990.173               
5600    248.673                 992.053               
5700    249.490                 993.851               
5800    250.286                 995.570               
5900    251.063                 997.259               
6000    251.821                 998.843               
