T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  147.953                 609.343               
300     147.954                 609.368               
350     148.207                 609.994               
400     148.769                 607.903               
450     149.496                 608.419               
500     150.309                 608.959               
600     152.033                 610.100               
700     153.761                 611.305               
800     155.430                 612.553               
900     157.018                 613.823               
1000    158.519                 615.093               
1100    159.937                 616.342               
1200    161.276                 520.789               
1300    162.542                 522.867               
1400    163.742                 524.946               
1500    164.881                 527.025               
1600    165.965                 529.103               
1700    166.997                 531.181               
1800    167.982                 533.260               
1900    168.925                 535.337               
2000    169.828                 537.415               
2100    170.695                 539.491               
2200    171.528                 541.566               
2300    172.329                 543.638               
2400    173.102                 545.709               
2500    173.847                 547.775               
2600    174.567                 549.838               
2700    175.263                 551.895               
2800    175.937                 553.945               
2900    176.590                 555.988               
3000    177.223                 558.021               
3100    177.838                 560.044               
3200    178.436                 562.055               
3300    179.017                 564.052               
3400    179.582                 566.033               
3500    180.132                 567.997               
3600    180.669                 569.941               
3700    181.192                 571.863               
3800    181.702                 573.762               
3900    182.200                 575.635               
4000    182.687                 577.480               
4100    183.162                 579.293               
4200    183.627                 581.075               
4300    184.082                 582.819               
4400    184.527                 584.567               
4500    184.963                 586.253               
4600    185.390                 587.890               
4700    185.808                 589.483               
4800    186.218                 591.028               
4900    186.620                 592.524               
5000    187.015                 593.976               
5100    187.402                 595.366               
5200    187.783                 596.700               
5300    188.156                 597.973               
5400    188.523                 599.183               
5500    188.883                 600.328               
5600    189.238                 601.406               
5700    189.586                 602.414               
5800    189.929                 603.349               
5900    190.266                 604.211               
6000    190.598                 605.155               
