T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  117.152                 -524.255              
300     117.153                 -524.306              
400     120.083                 -553.796              
500     125.731                 -552.296              
600     132.168                 -550.723              
700     138.712                 -549.114              
800     145.106                 -547.480              
900     151.256                 -545.822              
1000    157.778                 -513.139              
1100    167.060                 -509.893              
1200    175.590                 -506.655              
1300    183.478                 -503.427              
1400    190.815                 -627.616              
1500    197.672                 -623.054              
1600    204.108                 -618.502              
1700    210.171                 -613.961              
1800    215.903                 -609.434              
1900    221.338                 -604.921              
2000    226.504                 -600.426              
