T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     192.791                 397.107               
200     176.212                 397.602               
250     174.653                 397.581               
298.15  174.311                 397.480               
300     174.312                 397.475               
350     174.565                 397.317               
400     175.127                 397.116               
450     175.854                 396.874               
500     176.666                 396.598               
600     178.390                 395.957               
700     180.119                 395.221               
800     181.788                 394.401               
900     183.375                 393.486               
1000    184.877                 392.452               
1100    186.296                 391.272               
1200    187.636                 389.937               
1300    188.905                 388.432               
1400    190.110                 386.751               
1500    191.256                 384.895               
1600    192.350                 382.865               
1700    193.396                 380.665               
1800    194.400                 378.297               
1900    195.367                 375.764               
2000    196.299                 373.068               
2100    197.201                 370.211               
2200    198.075                 347.856               
2300    198.925                 346.537               
2400    199.751                 345.287               
2500    200.557                 344.104               
2600    201.343                 342.986               
2700    202.112                 341.932               
2800    202.864                 340.939               
2900    203.601                 340.003               
3000    204.324                 0.                    
3100    205.033                 0.                    
3200    205.729                 0.                    
3300    206.413                 0.                    
3400    207.086                 0.                    
3500    207.748                 0.                    
3600    208.399                 0.                    
3700    209.041                 0.                    
3800    209.673                 0.                    
3900    210.296                 0.                    
4000    210.910                 0.                    
4100    211.517                 0.                    
4200    212.115                 0.                    
4300    212.706                 0.                    
4400    213.290                 0.                    
4500    213.867                 0.                    
4600    214.438                 0.                    
4700    215.003                 0.                    
4800    215.563                 0.                    
4900    216.117                 0.                    
5000    216.667                 0.                    
5100    217.207                 0.                    
5200    217.746                 0.                    
5300    218.282                 0.                    
5400    218.814                 0.                    
5500    219.342                 0.                    
5600    219.867                 0.                    
5700    220.390                 0.                    
5800    220.909                 0.                    
5900    221.427                 0.                    
6000    221.942                 0.                    
