T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     231.124                 -2502.903             
200     139.695                 -2507.943             
298.15  135.603                 -2509.354             
300     135.606                 -2509.357             
400     141.640                 -2508.821             
500     153.575                 -2507.459             
600     167.441                 -2505.701             
700     181.751                 -2503.712             
800     195.899                 -2501.533             
900     209.634                 -2499.268             
1000    222.861                 -2505.664             
1100    235.557                 -2503.688             
1200    247.732                 -2509.739             
1300    259.410                 -2506.427             
1400    270.622                 -2630.346             
1500    281.401                 -2625.354             
1600    291.777                 -2620.240             
1700    301.781                 -2615.031             
1800    311.441                 -2609.756             
1900    320.781                 -2604.443             
2000    331.208                 -2481.473             
2100    343.493                 -2476.355             
2200    355.227                 -2471.294             
2300    366.456                 -2466.290             
2400    377.223                 -2461.342             
2500    387.564                 -2456.451             
2600    397.511                 -2451.614             
2700    407.093                 -2446.832             
2800    416.336                 -2442.105             
2900    425.264                 -2437.431             
3000    433.896                 -2432.812             
3100    442.252                 -2428.245             
3200    450.350                 -2423.732             
3300    458.203                 -2419.271             
3400    465.828                 -2414.863             
3500    473.236                 -2410.508             
3600    480.440                 -2406.207             
3700    487.450                 -3220.157             
3800    494.278                 -3213.497             
3900    500.931                 -3207.003             
4000    507.419                 -3200.675             
