T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     -65.394                 0.                    
200     -45.871                 0.                    
250     -43.979                 0.                    
298.15  43.560                  0.                    
300     43.560                  0.                    
350     43.875                  0.                    
400     44.581                  0.                    
450     45.503                  0.                    
500     46.543                  0.                    
600     48.780                  0.                    
700     51.060                  0.                    
800     53.298                  0.                    
900     55.459                  0.                    
1000    57.535                  0.                    
1100    59.524                  0.                    
1200    61.430                  0.                    
1300    63.258                  0.                    
1400    65.014                  0.                    
1500    66.703                  0.                    
1600    68.330                  0.                    
1700    69.899                  0.                    
1800    71.416                  0.                    
1900    72.884                  0.                    
2000    74.306                  0.                    
2100    75.749                  0.                    
2200    77.207                  0.                    
2300    78.608                  0.                    
2400    79.957                  0.                    
2500    81.262                  0.                    
2600    82.976                  0.                    
2700    84.616                  0.                    
2800    86.189                  0.                    
2900    87.699                  0.                    
3000    89.153                  0.                    
3100    90.553                  0.                    
3200    91.903                  0.                    
3300    93.208                  0.                    
3400    94.469                  0.                    
3500    95.690                  0.                    
3600    96.872                  0.                    
3700    98.020                  0.                    
3800    99.133                  0.                    
3900    100.215                 0.                    
4000    101.267                 0.                    
4100    102.291                 0.                    
4200    103.287                 0.                    
4300    104.258                 0.                    
4400    105.205                 0.                    
4500    106.129                 0.                    
4600    107.031                 0.                    
4700    107.912                 0.                    
4800    108.773                 0.                    
4900    109.615                 0.                    
5000    110.438                 560.219               
5100    111.244                 -560.290              
5200    112.034                 -560.407              
5300    112.807                 -560.568              
5400    113.564                 -560.776              
5500    114.307                 -561.030              
