T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  160.649                 773.828               
300     160.649                 773.857               
350     160.902                 774.629               
400     161.464                 775.379               
450     162.191                 776.095               
500     163.004                 776.771               
600     164.728                 777.986               
700     166.457                 779.004               
800     168.126                 778.967               
900     169.713                 779.599               
1000    171.214                 779.936               
1100    172.632                 779.970               
1200    173.971                 771.967               
1300    175.238                 772.625               
1400    176.438                 773.282               
1500    177.577                 773.940               
1600    178.660                 774.600               
1700    179.693                 775.261               
1800    180.679                 627.251               
1900    181.622                 629.333               
2000    182.526                 631.416               
2100    183.394                 633.500               
2200    184.228                 635.583               
2300    185.032                 637.665               
2400    185.808                 639.745               
2500    186.558                 641.819               
2600    187.283                 643.886               
2700    187.986                 645.943               
2800    188.669                 647.984               
2900    189.332                 650.005               
3000    189.977                 652.003               
3100    190.606                 653.970               
3200    191.219                 655.901               
3300    191.818                 657.790               
3400    192.404                 659.631               
3500    192.977                 661.417               
3600    193.538                 663.142               
3700    194.089                 664.800               
3800    194.629                 666.386               
3900    195.160                 667.893               
4000    195.682                 669.317               
4100    196.195                 670.653               
4200    196.700                 671.898               
4300    197.198                 673.048               
4400    197.689                 674.104               
4500    198.172                 675.077               
4600    198.649                 675.943               
4700    199.120                 676.708               
4800    199.585                 677.376               
4900    200.045                 677.946               
5000    200.499                 678.424               
5100    200.947                 678.808               
5200    201.391                 679.108               
5300    201.829                 679.318               
5400    202.263                 679.447               
5500    202.692                 679.497               
5600    203.117                 679.483               
5700    203.537                 679.392               
5800    203.953                 679.237               
5900    204.365                 679.021               
6000    204.772                 678.751               
