T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     123.003                 -973.933              
200     79.193                  -975.221              
298.15  73.538                  -975.709              
300     73.539                  -975.714              
400     76.250                  -978.576              
500     81.660                  -978.549              
600     88.030                  -978.132              
700     94.693                  -977.394              
800     101.359                 -976.390              
900     107.896                 -975.173              
1000    114.244                 -973.793              
1100    120.376                 -972.310              
1200    126.284                 -1067.556             
1300    131.967                 1065.165              
1400    137.429                 -1062.774             
1500    142.677                 -1060.375             
1600    147.724                 -1057.963             
1700    152.580                 -1055.536             
1800    157.259                 -1053.090             
1900    161.770                 -1050.624             
2000    166.126                 -1048.138             
