T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     51.513                  -139.087              
200     32.284                  -141.870              
298.15  29.711                  -144.348              
300     29.711                  -144.392              
400     31.006                  -146.431              
500     33.747                  -147.752              
600     37.148                  -148.441              
700     40.857                  -148.618              
800     44.693                  -148.381              
900     48.553                  -147.877              
1000    52.376                  -147.261              
1100    56.127                  -146.684              
1200    59.784                  -150.185              
1300    63.336                  -149.106              
1400    66.777                  -148.063              
1500    70.108                  -147.082              
1600    73.330                  -146.187              
1700    76.446                  -145.402              
1800    79.460                  -144.751              
1900    82.376                  -144.257              
2000    85.199                  -158.631              
